;Unnamed: 0;nb_salaires_cleaned;age_cleaned;anciennete_emploi_cleaned;salaire_mensuel_cleaned;taux_endettement_cleaned;duree_pret_cleaned;anciennete_bni_cleaned;mensualite_cleaned;code_DTX_cleaned_UNIQUEVAL;conventionne_cleaned_UNIQUEVAL;statut_marital_cleaned_UNIQUEVAL;categorie_employeur_cleaned_UNIQUEVAL;nature_CAP_cleaned_UNIQUEVAL;type_contrat_cleaned;salaire_vivable;argent_journalier;age_end;year;label
1052;1082;50.0;49.0;174.0;1202870.2;23.021601232683;17;87.0;279717.15231391;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;923153.04768609;30771.768256203;50.41666666666666;2017;0
8039;3565;26.0;38.0;28.0;245000.0;32.84;24;27.0;80654.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;164346.0;5478.2;40.0;2013;0
5938;6605;34.0;35.0;38.0;780744.0;32.69;41;36.0;254557.0;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDI;526187.0;17539.566666666666;38.41666666666666;2013;0
8291;4709;85.0;34.0;184.0;337365.0;32.79;48;85.0;110156.0;0;NON;MARIE;CONNUE;CAP;CDI;227209.0;7573.633333333332;38.0;2013;0
10990;5774;11.0;45.0;138.0;687341.0;32.92;24;11.0;226839.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;460502.0;15350.066666666668;47.0;2014;0
4486;6028;87.0;52.0;190.0;850000.0;24.29;48;87.0;205625.0;0;NON;MARIE;FAVORISER;CAP_Rechargeable;CDI;644375.0;21479.166666666668;56.0;2014;0
972;1000;12.0;36.0;20.0;195100.0;32.869307131275;24;19.0;64775.775972845986;0;OUI;MARIE;RENSEIGNER;CAP;CDI;130324.224027154;4344.140800905135;38.0;2017;0
7447;6851;56.0;39.0;169.0;983189.8;17.9;36;58.0;175785.0;1;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;807404.8;26913.493333333336;42.0;2013;0
17782;1289;26.0;31.0;59.0;150000.0;32.85;36;26.0;49220.0;0;OUI;MARIE;CONNUE;CAP2;CDI;100780.0;3359.333333333333;34.0;2013;0
18546;2519;43.0;43.0;265.0;218000.0;30.71;36;43.0;66882.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;151118.0;5037.266666666666;46.0;2014;0
812;835;27.0;26.0;48.0;211800.0;32.3920590233;48;36.0;69299.374758939;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;142500.625241061;4750.020841368701;30.0;2017;0
1088;1118;3.0;32.0;86.0;212000.0;32.90684177247;48;10.0;70467.176320845;0;OUI;CELIBATAIRE;CONNUE;CAP;CDI;141532.823679155;4717.760789305166;36.0;2017;0
5619;7360;184.0;54.0;291.0;5230000.0;32.78;13;186.0;416754.0;0;OUI;MARIE;FAVORISER;CAP;CDI;4813246.0;160441.53333333333;55.08333333333334;2013;0
1920;2243;43.0;43.0;128.0;175000.0;32.99;24;44.0;57869.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;117131.0;3904.366666666667;45.0;2013;0
11683;6151;51.0;30.0;56.0;560000.0;32.72;12;51.0;184313.0;0;NON;DIVORCE;CONNUE;CAP;CDI;375687.0;12522.9;31.0;2013;0
1481;248;11.0;30.0;28.0;121600.0;32.67;24;11.0;39823.0;0;NON;MARIE;CONNUE;CAP;CDI;81777.0;2725.9;32.0;2014;0
7300;793;26.0;30.0;91.0;132858.0;32.02;16;26.0;42745.0;0;NON;CONCUBINE;CONNUE;CAP;CDI;90113.0;3003.766666666667;31.33333333333333;2013;0
1743;5386;28.0;36.0;39.0;407230.0;32.96;48;29.0;133624.0;0;NON;CONCUBINE;FONCTIONNAIRE;CAP;CDI;273606.0;9120.2;40.0;2013;0
1089;1119;42.0;38.0;111.0;1158739.0;29.448397082049;30;50.0;344676.83016623;0;NON;MARIE;CONNUE;CAP;CDI;814062.16983377;27135.405661125667;40.5;2017;0
1015;6158;66.0;38.0;88.0;991485.68;21.3;36;112.0;210942.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;780543.68;26018.12266666667;41.0;2014;0
342;351;26.0;31.0;67.0;263768.0;31.964485661051;12;34.0;85163.721756;0;OUI;CELIBATAIRE;FONCTIONNAIRE;CAP;CDI;178604.27824400004;5953.475941466666;32.0;2017;0
3650;3751;1.0;28.0;15.0;333000.0;32.975588392776004;48;10.0;110917.88823025;0;OUI;MARIE;CONNUE;CAP;CDI;222082.11176975;7402.737058991667;32.0;2017;0
7621;2178;24.0;36.0;98.0;172600.0;32.78;24;24.0;56710.0;0;NON;CONCUBINE;RENSEIGNER;CAP_Rechargeable;CDI;115890.0;3863.0;38.0;2013;0
9965;2875;27.0;39.0;33.0;240000.0;32.88;48;27.0;78578.0;1;NON;MARIE;FAVORISER;CAP_Rechargeable;CDI;161422.0;5380.733333333334;43.0;2014;0
2520;2593;1.0;41.0;63.0;298896.8;32.688931195693;36;8.0;98693.10030114;0;OUI;DIVORCE;FONCTIONNAIRE;CAP;CDI;200203.69969886;6673.456656628667;44.0;2017;0
3455;1535;22.0;49.0;149.0;306304.2;8.0;60;24.0;2450433.6;0;NON;MARIE;FONCTIONNAIRE;CAP2;CDI;-2144129.4;-71470.98;54.0;2012;0
14295;6351;9.0;33.0;69.0;1235000.0;22.25;12;79.0;276470.0;0;OUI;CELIBATAIRE;FAVORISER;CAP;CDI;958530.0;31951.0;34.0;2014;0
3825;2582;69.0;46.0;167.0;188000.0;30.51;36;69.0;57280.0;0;OUI;CELIBATAIRE;FAVORISER;CAP;CDI;130720.0;4357.333333333333;49.0;2013;0
6702;5485;54.0;50.0;113.0;574414.4;32.03;34;57.0;183864.0;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;390550.4;13018.346666666668;52.83333333333334;2014;0
5497;1237;54.0;34.0;108.0;166300.0;32.99;24;96.0;54996.0;0;NON;CONCUBINE;RENSEIGNER;CAP_Rechargeable;CDI;111304.0;3710.133333333333;36.0;2014;0
2628;3669;42.0;36.0;137.0;250000.0;32.73;48;44.0;81478.0;0;OUI;CONCUBINE;CONNUE;CAP;CDI;168522.0;5617.4;40.0;2013;0
1324;1356;63.0;39.0;133.0;387302.6;32.789464129024;60;76.0;128277.21929068;0;OUI;CELIBATAIRE;FONCTIONNAIRE;CAP_Rechargeable;CDI;259025.38070932;8634.179356977333;44.0;2017;0
1246;1278;7.0;31.0;16.0;2494000.0;28.503950304155;24;82.0;718069.21271276;0;OUI;MARIE;CONNUE;CAP;CDI;1775930.78728724;59197.692909574675;33.0;2017;0
11904;2226;70.0;35.0;106.0;203820.0;32.57;24;70.0;66539.0;0;NON;CELIBATAIRE;RENSEIGNER;CAP_Rechargeable;CDI;137281.0;4576.033333333334;37.0;2014;0
6155;4673;42.0;46.0;139.0;405000.0;32.97;60;45.0;132533.0;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;272467.0;9082.233333333334;51.0;2014;0
508;521;28.0;29.0;80.0;312350.0;32.816122676820996;48;37.0;103536.5244253;1;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;208813.4755747;6960.449185823332;33.0;2017;0
853;4108;41.0;40.0;42.0;290590.03;32.79;12;41.0;95843.0;0;NON;MARIE;CONNUE;CAP;CDD;194747.03000000003;6491.567666666668;41.0;2013;0
15922;6497;63.0;43.0;187.0;1600000.0;30.53;24;63.0;489631.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;1110369.0;37012.3;45.0;2014;0
9730;2177;21.0;40.0;171.0;172560.0;32.93;24;22.0;56962.0;1;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;115598.0;3853.266666666667;42.0;2013;0
6729;2351;27.0;48.0;54.0;180000.0;32.8;14;28.0;59347.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;120653.0;4021.766666666667;49.16666666666666;2013;0
1564;1603;16.0;32.0;65.0;231191.0;32.732734253085;36;23.0;76439.530956615;0;OUI;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;154751.469043385;5158.382301446167;35.0;2017;0
14068;22;36.0;26.0;42.0;99000.0;32.76;24;37.0;32514.0;0;NON;CELIBATAIRE;CONNUE;CAP;CDI;66486.0;2216.2;28.0;2013;0
15536;2557;48.0;24.0;56.0;220000.0;32.06;24;49.0;70702.0;0;OUI;CELIBATAIRE;RENSEIGNER;CAP;CDI;149298.0;4976.6;26.0;2014;0
1908;1954;3.0;31.0;46.0;293775.32;32.12984557584;48;9.0;95342.986521143;0;NON;MARIE;CONNUE;CAP;CDI;198432.333478857;6614.411115961901;35.0;2017;0
15515;5938;100.0;53.0;419.0;509430.0;24.04;60;101.0;121590.0;1;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;387840.0;12928.0;58.0;2013;0
2151;2208;50.0;32.0;80.0;150000.0;32.852921393775;36;56.0;49777.153626930995;0;OUI;MARIE;CONNUE;CAP;CDI;100222.846373069;3340.761545768967;35.0;2017;0
9617;6450;13.0;30.0;35.0;303386.8;7.43;60;15.0;2254163.924;0;NON;MARIE;FONCTIONNAIRE;CAP2;CDI;-1950777.124;-65025.90413333332;35.0;2012;0
5357;2739;35.0;52.0;51.0;230580.0;32.93;24;35.0;76117.0;0;NON;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;154463.0;5148.766666666666;54.0;2014;0
2097;2154;1.0;24.0;21.0;210000.0;32.935025813167;36;8.0;69862.175967325;0;OUI;CELIBATAIRE;CONNUE;CAP;CDI;140137.824032675;4671.260801089167;27.0;2017;0
15512;1826;49.0;38.0;136.0;190000.0;32.76;36;51.0;62182.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;127818.0;4260.6;41.0;2014;0
1252;1284;0.0;28.0;14.0;328890.6;32.960522819184;14;8.0;109499.05178096;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDD;219391.54821904;7313.0516073013305;29.16666666666667;2017;0
4518;1331;67.0;32.0;100.0;150000.0;32.86;24;68.0;49400.0;0;NON;CELIBATAIRE;RENSEIGNER;CAP;CDI;100600.0;3353.333333333333;34.0;2013;0
15231;2757;45.0;31.0;99.0;198193.5;32.85;36;45.0;65041.0;0;OUI;CELIBATAIRE;CONNUE;CAP_Rechargeable;CDI;133152.5;4438.416666666667;34.0;2013;0
7986;2330;30.0;35.0;31.0;179468.72;31.72;48;32.0;56681.0;0;OUI;MARIE;CONNUE;CAP;CDI;122787.72;4092.924;39.0;2013;0
7645;3943;14.0;29.0;91.0;331287.0;32.65;48;16.0;107693.0;0;NON;CONCUBINE;FONCTIONNAIRE;CAP;CDI;223594.0;7453.133333333332;33.0;2014;0
5214;6330;20.0;46.0;192.0;616594.0;22.59;48;21.0;136632.0;0;OUI;MARIE;FAVORISER;CAP;CDI;479962.0;15998.733333333335;50.0;2013;0
3401;7241;28.0;39.0;66.0;1817000.0;31.22;16;28.0;569932.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;1247068.0;41568.93333333333;40.333333333333336;2013;0
18389;6556;268.0;53.0;268.0;746000.0;32.97;24;297.0;246498.0;0;NON;MARIE;FAVORISER;CAP_Rechargeable;CDI;499502.0;16650.066666666666;55.0;2013;0
3735;3838;30.0;33.0;157.0;268394.9;32.993504993218004;60;64.0;89447.358316205;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;178947.54168379505;5964.9180561265;38.0;2017;0
17041;317;26.0;38.0;43.0;115000.0;32.8;24;27.0;37806.0;0;NON;MARIE;CONNUE;CAP;CDI;77194.0;2573.133333333333;40.0;2013;0
14142;3631;46.0;38.0;213.0;300000.0;31.95;48;46.0;95469.0;0;NON;MARIE;FAVORISER;CAP_Rechargeable;CDI;204531.0;6817.7;42.0;2014;0
122;124;27.0;23.0;50.0;168000.0;32.92808800116;24;36.0;55877.967517121;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;112122.032482879;3737.4010827626335;25.0;2017;0
883;4404;31.0;46.0;114.0;314000.0;32.77;60;32.0;102136.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;211864.0;7062.133333333332;51.0;2013;0
4857;5201;31.0;26.0;31.0;509300.0;32.93;24;31.0;168104.0;0;OUI;MARIE;CONNUE;CAP;CDI;341196.0;11373.2;28.0;2014;0
421;4245;50.0;51.0;18.0;353044.2;32.61;60;52.0;114295.0;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;238749.2;7958.306666666667;56.0;2014;0
1365;792;63.0;32.0;73.0;132782.0;32.71;36;64.0;43383.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;89399.0;2979.9666666666667;35.0;2013;0
9359;5165;11.0;24.0;11.0;501000.0;27.9;48;11.0;139154.0;0;OUI;CELIBATAIRE;FAVORISER;CAP;CDI;361846.0;12061.533333333333;28.0;2014;0
11670;2452;24.0;36.0;31.0;182300.0;32.47;24;26.0;59331.0;0;OUI;CELIBATAIRE;CONNUE;CAP;CDI;122969.0;4098.966666666666;38.0;2013;0
4718;3492;42.0;40.0;43.0;240000.0;32.89;24;43.0;79108.0;0;OUI;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;160892.0;5363.066666666667;42.0;2013;0
4688;6598;78.0;55.0;386.0;2191032.5;29.64;14;373.0;792490.0;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;1398542.5;46618.08333333334;56.16666666666666;2014;0
3041;2613;54.0;34.0;68.0;223655.0;32.86;60;61.0;72954.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;150701.0;5023.366666666667;39.0;2014;0
389;400;13.0;37.0;21.0;387800.0;32.621297079265;36;32.0;127783.22229635;0;OUI;CELIBATAIRE;CONNUE;CAP_Rechargeable;CDI;260016.77770365;8667.225923455;40.0;2017;0
4416;6569;236.0;51.0;135.0;1971296.4;25.71;24;236.0;504086.0;0;NON;MARIE;CONNUE;CAP;CDI;1467210.4;48907.01333333333;53.0;2014;0
1610;5212;62.0;29.0;75.0;385070.6;32.91;36;110.0;126565.0;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDI;258505.6;8616.853333333333;32.0;2013;0
4402;3205;42.0;30.0;62.0;218540.0;32.39;48;43.0;70500.0;0;NON;CELIBATAIRE;CONNUE;CAP_Rechargeable;CDI;148040.0;4934.666666666667;34.0;2013;0
2631;1266;19.0;35.0;50.0;168211.0;32.75;24;19.0;55215.0;0;NON;MARIE;CONNUE;CAP;CDI;112996.0;3766.5333333333333;37.0;2014;0
17098;1489;35.0;24.0;50.0;177693.0;32.83;24;35.0;58474.0;0;NON;CELIBATAIRE;CONNUE;CAP_Rechargeable;CDI;119219.0;3973.966666666666;26.0;2014;0
5566;1173;11.0;44.0;184.0;162824.2;32.74;24;11.0;53433.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;109391.2;3646.373333333334;46.0;2014;0
5364;4974;69.0;31.0;91.0;356656.2;32.97;60;74.0;116727.0;0;NON;CELIBATAIRE;FONCTIONNAIRE;CAP;CDI;239929.2;7997.64;36.0;2013;0
7251;5216;90.0;28.0;82.0;385740.0;19.89;36;99.0;76653.0;0;OUI;CELIBATAIRE;FAVORISER;CAP_Rechargeable;CDI;309087.0;10302.9;31.0;2013;0
12489;5005;43.0;30.0;63.0;471631.45;32.72;60;46.0;153204.0;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;318427.45;10614.248333333333;35.0;2014;0
7089;1788;53.0;35.0;112.0;160410.0;32.61;24;53.0;52425.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;107985.0;3599.5;37.0;2013;0
1461;2658;31.0;47.0;310.0;225998.0;32.93;24;31.0;74605.0;0;NON;VEUF;RENSEIGNER;CAP_Rechargeable;CDI;151393.0;5046.433333333333;49.0;2014;0
16923;4507;33.0;31.0;28.0;323000.0;32.21;30;35.0;104098.0;0;NON;CONCUBINE;RENSEIGNER;CAP;CDI;218902.0;7296.733333333334;33.5;2013;0
6938;5664;77.0;55.0;393.0;457000.0;32.75;20;78.0;150198.0;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDI;306802.0;10226.733333333334;56.66666666666666;2013;0
4855;4944;66.0;53.0;383.0;457667.8;9.37;60;382.0;42557.0;0;NON;MARIE;FONCTIONNAIRE;CAP2;CDI;415110.8;13837.026666666667;58.0;2014;0
3046;3133;29.0;52.0;101.0;639866.0;28.59197853356801;48;65.0;184798.3326905;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;455067.6673095;15168.92224365;56.0;2017;0
2119;1439;38.0;26.0;50.0;151700.0;32.82;24;39.0;49905.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;101795.0;3393.166666666666;28.0;2013;0
3561;5060;58.0;36.0;67.0;485026.4;32.83;60;60.0;158067.0;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDI;326959.4;10898.646666666667;41.0;2014;0
3087;3841;27.0;21.0;35.0;265000.0;28.0;36;28.0;74112.0;0;NON;CELIBATAIRE;CONNUE;CAP;CDI;190888.0;6362.9333333333325;24.0;2013;0
4027;2255;78.0;41.0;122.0;175435.5;32.97;24;78.0;57970.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;117465.5;3915.516666666667;43.0;2013;0
6509;3000;35.0;29.0;85.0;204748.0;32.89;12;36.0;67735.0;0;NON;MARIE;RENSEIGNER;CAP;CDD;137013.0;4567.1;30.0;2013;0
3646;3746;28.0;38.0;108.0;235400.0;32.900111715688;24;34.0;78229.154523969;0;NON;CONCUBINE;RENSEIGNER;CAP_Rechargeable;CDI;157170.84547603098;5239.028182534367;40.0;2017;0
6188;1918;28.0;54.0;343.0;163557.1;32.97;36;29.0;53867.0;1;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;109690.1;3656.336666666667;57.0;2013;0
15442;5722;102.0;35.0;123.0;471760.0;32.99;36;102.0;155455.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;316305.0;10543.5;38.0;2013;0
889;913;7.0;40.0;45.0;200000.0;29.452649160663004;15;14.0;59500.301334674004;0;OUI;MARIE;RENSEIGNER;CAP;CDI;140499.698665326;4683.3232888442;41.25;2017;0
7280;1739;31.0;48.0;246.0;186102.0;32.97;24;31.0;61499.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;124603.0;4153.433333333333;50.0;2014;0
2200;2454;57.0;26.0;87.0;182300.0;32.89;36;57.0;59897.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;122403.0;4080.1;29.0;2013;0
6086;4848;21.0;27.0;21.0;440000.0;30.02;36;21.0;131962.0;0;NON;MARIE;CONNUE;CAP;CDI;308038.0;10267.933333333332;30.0;2014;0
4506;3474;72.0;29.0;45.0;237908.8;32.33;60;75.0;76359.0;1;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;161549.8;5384.993333333333;34.0;2013;0
1820;5742;57.0;39.0;36.0;476000.0;32.96;24;57.0;157226.0;0;NON;MARIE;CONNUE;CAP;CDI;318774.0;10625.8;41.0;2013;0
13896;3093;12.0;24.0;51.0;252392.8;32.71;48;13.0;82187.0;0;OUI;CONCUBINE;FONCTIONNAIRE;CAP;CDI;170205.8;5673.526666666668;28.0;2014;0
6106;295;9.0;39.0;42.0;125000.0;32.99;24;9.0;41335.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;83665.0;2788.833333333333;41.0;2014;0
6593;2983;39.0;33.0;113.0;203820.0;32.57;24;39.0;66539.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;137281.0;4576.033333333334;35.0;2013;0
11327;5199;12.0;41.0;175.0;509000.0;28.98;48;13.0;146875.0;0;NON;CONCUBINE;FAVORISER;CAP;CDI;362125.0;12070.833333333336;45.0;2014;0
18040;1300;24.0;36.0;70.0;150000.0;28.3;30;25.0;42472.0;0;NON;MARIE;CONNUE;CAP;CDI;107528.0;3584.266666666667;38.5;2013;0
6995;7151;205.0;53.0;310.0;1500000.0;26.31;24;205.0;395538.0;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDI;1104462.0;36815.4;55.0;2013;0
3748;3759;70.0;33.0;75.0;257000.0;32.41;60;71.0;82681.0;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDI;174319.0;5810.633333333332;38.0;2013;0
2732;2814;1.0;28.0;46.0;415217.0;32.927179547262995;60;10.0;138100.24959673;0;OUI;CELIBATAIRE;FONCTIONNAIRE;CAP;CDI;277116.75040327;9237.225013442334;33.0;2017;0
16417;1856;24.0;33.0;24.0;191760.0;29.43;24;39.0;56574.0;0;NON;MARIE;FAVORISER;CAP;CDI;135186.0;4506.2;35.0;2014;0
10310;2314;43.0;33.0;183.0;178400.0;32.46;36;43.0;57844.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;120556.0;4018.5333333333333;36.0;2013;0
1689;5287;54.0;55.0;400.0;526453.0;32.44;48;395.0;170042.0;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;356411.0;11880.366666666667;59.0;2014;0
6717;1710;25.0;30.0;138.0;159891.0;32.4;24;26.0;51921.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;107970.0;3599.0;32.0;2013;0
6934;2560;57.0;38.0;69.0;220000.0;32.0;24;58.0;70572.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;149428.0;4980.933333333333;40.0;2014;0
3694;3796;32.0;28.0;47.0;184300.0;32.744549603088004;24;39.0;60957.78274595;0;NON;CONCUBINE;CONNUE;CAP;CDI;123342.21725405;4111.407241801667;30.0;2017;0
1640;6390;50.0;27.0;38.0;645711.38;27.26;36;51.0;175785.0;0;OUI;CELIBATAIRE;FAVORISER;CAP;CDI;469926.38;15664.212666666665;30.0;2013;0
4540;4715;71.0;34.0;113.0;338007.0;32.61;60;34.0;109431.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;228576.0;7619.2;39.0;2013;0
2338;2402;17.0;46.0;26.0;358866.66;25.145899762230002;36;23.0;91151.76828652699;0;OUI;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;267714.891713473;8923.829723782434;49.0;2017;0
6251;3337;54.0;36.0;99.0;271012.0;32.47;36;82.0;87893.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;183119.0;6103.966666666666;39.0;2014;0
2751;2833;15.0;27.0;39.0;454294.0;32.739203101898;60;23.0;150234.58115125;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;304059.41884875;10135.313961625;32.0;2017;0
2733;2815;9.0;29.0;25.0;700000.0;32.570486686030996;36;40.0;230296.37050729;0;NON;MARIE;RENSEIGNER;CAP;CDI;469703.62949271;15656.787649757;32.0;2017;0
7824;1082;43.0;32.0;93.0;160000.0;32.1;36;43.0;51318.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;108682.0;3622.733333333333;35.0;2014;0
5303;3997;34.0;51.0;42.0;280000.0;32.33;24;35.0;90736.0;0;OUI;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;189264.0;6308.8;53.0;2013;0
17744;5646;32.0;24.0;37.0;630000.0;22.1;12;33.0;140078.0;0;NON;CELIBATAIRE;FAVORISER;CAP;CDI;489922.0;16330.733333333335;25.0;2014;0
6709;4289;23.0;42.0;154.0;303000.0;32.85;36;23.0;99419.0;0;NON;DIVORCE;CONNUE;CAP;CDI;203581.0;6786.033333333334;45.0;2013;0
3288;3380;12.0;36.0;20.0;180500.0;32.676140967834;10;18.0;59576.196411050994;1;OUI;MARIE;CONNUE;CAP;CDD;120923.803588949;4030.793452964967;36.833333333333336;2017;0
17815;239;28.0;47.0;58.0;110000.0;33.0;18;28.0;36449.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;73551.0;2451.7;48.5;2013;0
2715;2796;1.0;37.0;23.0;341650.6;32.657946191985005;6;11.0;112703.10011373;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDD;228947.49988627;7631.583329542333;37.5;2017;0
11585;4971;77.0;50.0;185.0;356460.6;27.49;60;91.0;97272.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;259188.6;8639.619999999999;55.0;2013;0
712;3555;42.0;48.0;177.0;244000.0;33.0;24;43.0;80704.0;1;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;163296.0;5443.2;50.0;2013;0
3826;3107;59.0;27.0;96.0;211493.4;32.91;48;59.0;69325.0;0;OUI;CONCUBINE;FAVORISER;CAP_Rechargeable;CDI;142168.4;4738.946666666667;31.0;2013;0
4791;1041;29.0;43.0;119.0;140400.0;31.96;36;29.0;44829.0;0;OUI;CONCUBINE;FAVORISER;CAP;CDI;95571.0;3185.7;46.0;2013;0
4963;4215;30.0;45.0;31.0;351050.0;30.08;36;69.0;105471.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;245579.0;8185.966666666666;48.0;2014;0
2848;2931;29.0;35.0;54.0;341977.8;32.527154756815;33;39.0;112359.24064641;0;OUI;CELIBATAIRE;FONCTIONNAIRE;CAP;CDI;229618.55935359;7653.951978452999;37.75;2017;0
281;289;1.0;26.0;34.0;204081.0;31.860588161160997;36;10.0;65678.18881331201;0;OUI;MARIE;CONNUE;CAP;CDI;138402.81118668802;4613.427039556266;29.0;2017;0
8967;3253;57.0;40.0;136.0;263500.0;32.83;24;58.0;86703.0;0;NON;CELIBATAIRE;RENSEIGNER;CAP_Rechargeable;CDI;176797.0;5893.233333333334;42.0;2014;0
696;3283;48.0;40.0;97.0;222600.0;32.52;36;48.0;72305.0;1;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;150295.0;5009.833333333333;43.0;2013;0
7537;1152;28.0;50.0;220.0;162250.0;32.86;24;28.0;53433.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;108817.0;3627.233333333333;52.0;2014;0
5551;86;28.0;32.0;59.0;101446.21;32.82;30;29.0;33311.0;0;NON;MARIE;CONNUE;CAP;CDI;68135.21;2271.173666666667;34.5;2013;0
1449;1485;2.0;23.0;37.0;226721.0;32.163208352928;24;12.0;73657.320818023;0;NON;CELIBATAIRE;RENSEIGNER;CAP;CDI;153063.679181977;5102.122639399234;25.0;2017;0
1875;1918;2.0;23.0;18.0;220000.0;32.53758720453;36;8.0;72305.749343399;0;OUI;CONCUBINE;CONNUE;CAP;CDI;147694.25065660098;4923.141688553366;26.0;2017;0
11072;6760;55.0;32.0;65.0;883016.0;32.22;30;57.0;284635.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;598381.0;19946.033333333333;34.5;2013;0
547;561;38.0;35.0;103.0;169000.0;32.8132648322;36;46.0;56014.563198402;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;112985.43680159801;3766.181226719933;38.0;2017;0
5438;5;39.0;41.0;52.0;99739.0;32.77;24;39.0;32766.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;66973.0;2232.433333333333;43.0;2014;0
8308;3475;44.0;34.0;144.0;238000.0;31.93;36;44.0;75920.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;162080.0;5402.666666666667;37.0;2013;0
757;4010;27.0;28.0;48.0;280500.2;32.53;24;39.0;91468.0;0;NON;MARIE;FAVORISER;CAP;CDD;189032.2;6301.073333333334;30.0;2013;0
2028;3999;54.0;25.0;67.0;335091.6;32.9;60;65.0;109431.0;0;NON;CELIBATAIRE;FONCTIONNAIRE;CAP;CDI;225660.6;7522.019999999998;30.0;2014;0
6128;6025;38.0;35.0;64.0;850000.0;32.36;36;38.0;274758.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;575242.0;19174.733333333334;38.0;2014;0
