"taux_endettement_cleaned";"anciennete_emploi_cleaned";"age_cleaned";"anciennete_bni_cleaned";"duree_pret_cleaned";"year";"salaire_mensuel_cleaned";"nb_salaires_cleaned";"statut_marita_cleaned_UNIQUEVAL";"nature_CAP_cleaned_UNIQUEVAL";"type_contrat_cleaned";"mensualite_cleaned";"code_DTX_cleaned_UNIQUEVAL";"categorie_employeur_cleaned_UNIQUEVAL";"scorePred"
14,866070107684;410;57;105;10;2017;566779;28;"marie";"cap";"cdi";84257,7634956303;0;"fonctionnaire";96,95
32,32;60;40;32;24;2013;145000;31;"marie";"cap";"cdi";46864;0;"entreprise_privée_connue";88,57
32,87;61;36;16;24;2011;291360;12;"marie";"cap_rechargeable";"cdi";95770,032;0;"entreprise_privée_à_renseigner";95,8
32,318902341937;57;33;13;24;2017;1027000;5;"marie";"cap";"cdi";331915,127051693;0;"entreprise_privée_à_renseigner";97,63
32,54;183;53;12;24;2011;110000;9;"marie";"cap";"cdi";35794;0;"entreprise_privée_à_renseigner";91,38
32,84;23;26;6;24;2012;459375;4;"celibataire";"cap";"cdi";150858,75;0;"entreprise_privée_à_renseigner";94,91
32,85;24;31;18;24;2014;245000;18;"marie";"cap";"cdi";80482,5;1;"entreprise_privée_connue";87,12
31,79;142;33;76;24;2013;106000;76;"marie";"cap";"cdi";33697,4;0;"entreprise_privée_à_renseigner";89,66
32,79;15;37;11;10;2011;257716,8;7;"concubinage";"cap";"cdd";84505,33872;0;"fonctionnaire";97,21
33;58;48;32;24;2014;152045;32;"marie";"cap_rechargeable";"cdi";50174,85;0;"entreprise_privée_à_renseigner";84,88
32,93;49;26;35;48;2013;249900;34;"marie";"cap";"cdi";82292,07;1;"entreprise_privée_connue";91,14
32,96;122;37;34;36;2014;110000;33;"marie";"cap_rechargeable";"cdi";36256;0;"entreprise_privée_connue";90,84
29,67;32;24;34;48;2013;298296;33;"celibataire";"cap";"cdi";88504,4232;0;"entreprise_privée_connue";90,34
32,883232728751;17;33;10;48;2017;225000;2;"marie";"cap";"cdi";73987,2736396898;0;"entreprise_privée_connue";78,02
32,84;60;31;42;24;2014;205199;41;"marie";"cap_rechargeable";"cdi";67387,3516;0;"entreprise_privée_à_renseigner";91,17
32,38;162;47;15;60;2011;204258,4;14;"marie";"cap_rechargeable";"cdi";66138,86992;1;"fonctionnaire";95,6
29,2;57;33;45;36;2011;557198,99;25;"marie";"cap_rechargeable";"cdi";162702,10508;0;"entreprise_privée_connue";95,36
32,99;100;33;65;60;2013;344600;64;"marie";"cap_rechargeable";"cdi";113683,54;0;"entreprise_privée_à_favoriser";95,57
32,68;90;33;26;24;2014;233900;25;"marie";"cap_rechargeable";"cdi";76438,52;0;"entreprise_privée_connue";91,74
32,79;249;57;89;24;2013;371000;86;"marie";"cap_2";"cdi";121650,9;0;"fonctionnaire";97,98
29,86;44;54;40;60;2011;407138;25;"marie";"cap_rechargeable";"cdi";121571,4068;0;"fonctionnaire";96,48
32,974120705857;349;54;8;57;2017;265484,2;1;"concubinage";"cap";"cdi";87541,0805629788;0;"fonctionnaire";97,43
28,33;360;53;94;48;2013;502279,2;84;"celibataire";"cap_rechargeable";"cdi";142295,69736;0;"fonctionnaire";94,73
32,98;106;54;98;40;2014;246274,64;98;"marie";"cap_rechargeable";"cdi";81221,376272;0;"entreprise_privée_à_favoriser";92,87
32,78;99;28;73;36;2013;187916;73;"concubinage";"cap_rechargeable";"cdi";61598,8648;0;"entreprise_privée_connue";89,09
23,69;299;44;86;36;2013;271237;84;"divorce";"cap_rechargeable";"cdi";64256,0453;0;"fonctionnaire";98,3
32,97;70;27;106;12;2013;1100000;71;"celibataire";"cap_rechargeable";"cdi";362670;0;"entreprise_privée_à_favoriser";96,31
32,961535135272;60;37;39;60;2017;298505,8;28;"marie";"cap";"cdi";98392,0941478248;0;"fonctionnaire";96,43
32,95;69;34;3;24;2011;77874,72;2;"marie";"cap";"cdi";25659,72024;0;"entreprise_privée_connue";91,92
32,781193799931;21;23;9;36;2017;185000;1;"celibataire";"cap";"cdi";60645,2085298724;0;"entreprise_privée_connue";77,59
29,36;172;33;21;24;2013;171389;20;"marie";"cap";"cdi";50319,8104;0;"entreprise_privée_connue";92,48
32,95;34;45;89;30;2011;609310;88;"marie";"cap";"cdi";200767,645;0;"entreprise_privée_connue";96,34
21,77;27;29;7;24;2011;1400000;3;"marie";"cap";"cdi";304780;1;"entreprise_privée_à_renseigner";96,63
32,79;263;57;36;60;2011;324540,8;35;"marie";"cap_rechargeable";"cdi";106416,92832;0;"fonctionnaire";97,23
32,62;10;39;1;25;2012;109476;1;"celibataire";"cap";"cdi";35711,0712;0;"entreprise_privée_connue";54,97
31,178301317959;154;38;82;60;2017;396308,2;63;"marie";"cap_rechargeable";"cdi";123562,16474378;0;"fonctionnaire";97,12
32,86;38;39;23;18;2013;113000;23;"marie";"cap";"cdi";37131,8;0;"entreprise_privée_à_renseigner";89,55
32,513187351925;17;28;27;30;2017;529943,2;12;"marie";"cap";"cdi";172301,425474787;0;"entreprise_privée_connue";87,59
32,67;109;38;21;24;2014;203820;21;"concubinage";"cap";"cdi";66587,994;0;"entreprise_privée_à_renseigner";92,8
32,915362664038;164;36;27;36;2017;253766,66;20;"marie";"cap_rechargeable";"cdi";83528,2164594163;0;"entreprise_privée_connue";93,36
31,23;143;39;107;60;2012;392157;7;"marie";"cap";"cdi";122470,6311;0;"fonctionnaire";96,7
32,12;51;38;46;60;2011;318738,4;25;"marie";"cap_rechargeable";"cdi";102378,77408;0;"fonctionnaire";96,85
29,73;29;26;19;48;2012;893000;19;"celibataire";"cap_rechargeable";"cdi";265488,9;0;"entreprise_privée_connue";91,51
25,64;134;56;77;18;2014;249000;77;"marie";"cap";"cdi";63843,6;0;"entreprise_privée_connue";92,39
32,93;272;51;3;48;2011;240113;1;"marie";"cap";"cdi";79069,2109;0;"fonctionnaire";95,91
31,729639480447;176;45;137;30;2017;262300;129;"marie";"cap";"cdi";83226,8443572125;0;"entreprise_privée_connue";98,99
32,86;47;40;30;24;2013;136200;30;"marie";"cap";"cdi";44755,32;0;"entreprise_privée_connue";86,62
27,6;401;52;119;48;2014;543792;54;"marie";"cap_rechargeable";"cdi";150086,592;0;"fonctionnaire";99,09
32,26;138;36;26;36;2013;230000;26;"marie";"cap_2";"cdi";74198;1;"entreprise_privée_connue";90,98
32,89;82;29;32;48;2013;328863,8;30;"concubinage";"cap";"cdi";108163,30382;0;"fonctionnaire";96,15
32,66;38;28;3;24;2011;92600;2;"concubinage";"cap";"cdi";30243,16;0;"entreprise_privée_à_renseigner";84,02
29,93;76;50;48;12;2012;242361,8;45;"marie";"cap";"cdi";72538,88674;0;"fonctionnaire";96,29
32,75;28;32;27;24;2014;380000;26;"marie";"cap_rechargeable";"cdi";124450;0;"entreprise_privée_à_renseigner";94,59
26,38;74;50;27;18;2013;250000;26;"marie";"cap_rechargeable";"cdi";65950;0;"entreprise_privée_à_renseigner";95,47
32,45;31;32;73;24;2013;250800;30;"celibataire";"cap_rechargeable";"cdi";81384,6;1;"entreprise_privée_connue";92,6
32,81;105;39;88;24;2013;327757,8;86;"marie";"cap";"cdi";107537,33418;0;"fonctionnaire";97,72
32,5;24;30;22;12;2014;446309,2;19;"celibataire";"cap";"cdi";145050,49;0;"fonctionnaire";94,99
32,98;70;56;118;36;2014;333146,6;66;"concubinage";"cap_rechargeable";"cdi";109871,74868;0;"fonctionnaire";98,81
32,94;26;36;24;48;2011;234000;25;"concubinage";"cap_rechargeable";"cdi";77079,6;0;"entreprise_privée_connue";86,9
31,42;91;32;70;60;2011;387000;25;"marie";"cap_rechargeable";"cdi";121595,4;0;"entreprise_privée_à_favoriser";96,03
32,65;50;34;3;24;2011;105000;1;"marie";"cap";"cdi";34282,5;0;"entreprise_privée_connue";76,13
32,97;280;58;53;24;2011;185456;25;"marie";"cap_rechargeable";"cdi";61144,8432;0;"entreprise_privée_connue";92,66
31,8;86;31;71;60;2013;369722;71;"marie";"cap_rechargeable";"cdi";117571,596;0;"entreprise_privée_à_favoriser";95,22
32,996244681926;67;37;66;36;2017;170000;28;"concubinage";"cap";"cdi";56093,6159592742;0;"entreprise_privée_connue";91,43
32,71;76;34;26;24;2011;101498;25;"marie";"cap_rechargeable";"cdi";33199,9958;0;"entreprise_privée_connue";82,82
33,85;166;44;62;60;2011;747000;62;"marie";"cap";"cdi";252859,5;0;"entreprise_privée_connue";94,49
31,63;190;49;185;24;2011;937996;25;"marie";"cap_rechargeable";"cdi";296688,1348;0;"entreprise_privée_à_favoriser";99,41
31,16;99;45;49;24;2012;209803;49;"marie";"cap_rechargeable";"cdi";65374,6148;0;"entreprise_privée_à_renseigner";92,83
32,655955042473;25;29;9;24;2017;385000;2;"marie";"cap";"cdi";125725,426913521;0;"entreprise_privée_connue";82,13
32,78;35;30;29;24;2013;135000;29;"celibataire";"cap";"cdi";44253;0;"entreprise_privée_connue";81,43
32,914809089978;16;30;13;24;2017;248400;4;"marie";"cap";"cdi";81760,3857795053;0;"entreprise_privée_connue";82,78
26,58;22;54;2;24;2011;744189,8;1;"marie";"cap";"cdi";197805,64884;0;"fonctionnaire";94,53
32,622260138775;76;28;11;24;2017;222233,33;4;"marie";"cap";"cdi";72497,5350276623;0;"entreprise_privée_connue";88,33
32,69;71;51;65;24;2013;180000;65;"marie";"cap";"cdi";58842;0;"entreprise_privée_à_renseigner";92,83
32,5;42;59;327;24;2012;402270;57;"marie";"cap";"cdi";130737,75;0;"fonctionnaire";99,28
32,94;104;43;60;48;2011;166471,4;25;"concubinage";"cap_rechargeable";"cdi";54835,67916;0;"fonctionnaire";93,84
32,58;91;46;58;24;2013;159000;58;"marie";"cap_rechargeable";"cdi";51802,2;1;"entreprise_privée_connue";87,99
32,92;16;24;5;20;2012;240000;5;"celibataire";"cap";"cdi";79008;0;"entreprise_privée_connue";78,6
32,95;76;32;48;60;2014;446074,4;45;"celibataire";"cap_rechargeable";"cdi";146981,5148;0;"fonctionnaire";97,11
32,97;126;43;16;24;2014;692461;16;"marie";"cap";"cdi";228304,3917;0;"entreprise_privée_à_renseigner";97,23
32,63;276;45;2;24;2012;178782;2;"marie";"cap";"cdi";58336,5666;0;"entreprise_privée_connue";89,43
32,842469318914;134;42;78;60;2017;484217,8;70;"marie";"cap_rechargeable";"cdi";159029,08240172;0;"fonctionnaire";97,54
26,58;105;51;61;36;2014;245000;60;"marie";"cap_rechargeable";"cdi";65121;0;"entreprise_privée_connue";94,28
32,820443313581;142;50;29;36;2017;290000;21;"concubinage";"cap_rechargeable";"cdi";95179,2856093849;0;"entreprise_privée_connue";93,94
32,57;58;50;54;18;2013;203354,4;50;"marie";"cap";"cdd";66232,52808;1;"fonctionnaire";91
32,9;104;30;32;24;2013;1460000;32;"marie";"cap_rechargeable";"cdi";480340;0;"entreprise_privée_à_favoriser";97,09
22,36;180;40;11;24;2014;229429;11;"divorce";"cap";"cdi";51300,3244;0;"entreprise_privée_à_favoriser";96,82
32,88;121;36;29;36;2014;215166;29;"marie";"cap_rechargeable";"cdi";70746,5808;0;"entreprise_privée_connue";89,71
19,98;12;35;12;36;2011;1055781,15;9;"celibataire";"cap";"cdi";210945,07377;0;"entreprise_privée_à_favoriser";96,08
32,89;16;40;7;25;2012;102000;5;"marie";"cap";"cdi";33547,8;0;"entreprise_privée_connue";70,85
32,32;64;46;34;24;2013;319000;33;"marie";"cap_rechargeable";"cdi";103100,8;0;"entreprise_privée_à_renseigner";94,86
32,67;31;39;25;60;2011;237160;25;"marie";"cap_rechargeable";"cdi";77480,172;1;"entreprise_privée_à_favoriser";91,5
32,92;42;42;132;24;2013;1100000;42;"marie";"cap_rechargeable";"cdi";362120;0;"entreprise_privée_à_renseigner";99,37
28,39;28;26;24;24;2013;885768,64;23;"celibataire";"cap";"cdi";251469,716896;0;"entreprise_privée_à_favoriser";96,89
12,08;51;37;38;14;2012;586831,3;38;"marie";"cap_2";"cdi";70889,22104;0;"entreprise_privée_connue";95,37
32,54;44;44;17;24;2014;170000;17;"marie";"cap";"cdi";55318;0;"entreprise_privée_à_renseigner";92,18
32,75;69;41;3;24;2011;107758,99;1;"marie";"cap";"cdi";35291,069225;0;"entreprise_privée_à_renseigner";89,81
19,73;27;37;86;24;2014;7e+05;66;"marie";"cap";"cdi";138110;0;"entreprise_privée_à_renseigner";98,4
32,93;55;25;28;48;2013;185862,2;28;"celibataire";"cap";"cdi";61204,42246;0;"fonctionnaire";93,68
32,04;21;35;21;24;2014;912169,62;21;"marie";"cap";"cdi";292259,146248;0;"entreprise_privée_à_favoriser";94,54
26,976839098878;119;33;110;36;2017;1073200;103;"marie";"cap_rechargeable";"cdi";289515,437209159;0;"entreprise_privée_connue";98,71
26,14;355;55;354;24;2012;1140211,22;354;"marie";"cap_rechargeable";"cdi";298051,212908;0;"entreprise_privée_connue";98,91
22,86;29;25;28;24;2014;220000;27;"celibataire";"cap";"cdi";50292;0;"entreprise_privée_connue";91,06
32,81;91;44;38;24;2013;170116;37;"marie";"cap_rechargeable";"cdi";55815,0596;0;"entreprise_privée_connue";92,76
32,81;130;30;53;24;2014;242183;53;"marie";"cap";"cdi";79460,2423;0;"entreprise_privée_connue";93,52
32,92;399;58;70;12;2013;227000;70;"divorce";"cap";"cdi";74728,4;0;"entreprise_privée_connue";92,5
31,82;85;28;25;36;2012;134782;25;"marie";"cap_rechargeable";"cdi";42887,6324;0;"entreprise_privée_connue";86,05
32,69;124;47;12;48;2011;202200;10;"marie";"cap_rechargeable";"cdi";66099,18;0;"entreprise_privée_connue";92,65
32,962251665365;128;48;81;60;2017;374859,6;30;"marie";"cap_rechargeable";"cdi";123562,164743781;0;"fonctionnaire";97,69
32,976766711292;37;33;31;48;2017;205000;0;"marie";"cap_rechargeable";"cdi";67602,3717581486;0;"entreprise_privée_connue";81,4
32,89;27;46;18;24;2014;397500;18;"marie";"cap";"cdi";130737,75;0;"entreprise_privée_à_renseigner";94,23
32,83;10;39;5;48;2011;164000;1;"marie";"cap";"cdi";53841,2;0;"fonctionnaire";84,37
30,22;31;32;30;19;2012;485398,2;28;"celibataire";"cap";"cdd";146687,33604;0;"fonctionnaire";95,84
32,78;31;33;73;36;2014;260300;54;"celibataire";"cap_rechargeable";"cdi";85326,34;0;"entreprise_privée_connue";94,23
32,96;116;27;28;24;2013;164000;28;"marie";"cap";"cdi";54054,4;0;"entreprise_privée_connue";91,27
22,76;72;40;42;48;2011;174348;35;"marie";"cap_rechargeable";"cdi";39681,6048;0;"fonctionnaire";93,01
32,98;82;33;26;24;2014;280566;26;"marie";"cap_rechargeable";"cdi";92530,6668;0;"entreprise_privée_connue";92,95
32,92;99;35;2;24;2011;104934;2;"divorce";"cap";"cdi";34544,2728;0;"entreprise_privée_à_renseigner";95,11
32,97;81;31;72;24;2013;467500;72;"marie";"cap_rechargeable";"cdi";154134,75;0;"entreprise_privée_à_renseigner";96,46
28,18;10;43;154;24;2014;1160000;16;"celibataire";"cap";"cdi";326888;0;"entreprise_privée_connue";98,94
26,73;78;55;104;12;2013;424000;78;"marie";"cap";"cdi";113335,2;0;"entreprise_privée_à_favoriser";91,83
28,79;29;43;7;60;2012;272312;3;"concubinage";"cap";"cdi";78398,6248;0;"fonctionnaire";97,5
32,85;14;34;52;60;2011;580000;16;"marie";"cap";"cdi";190530;0;"entreprise_privée_à_favoriser";94,59
32,75;44;24;16;24;2014;138211;16;"celibataire";"cap";"cdi";45264,1025;0;"entreprise_privée_connue";88,21
28,46;306;51;51;48;2013;500028,4;51;"marie";"cap_rechargeable";"cdi";142308,08264;0;"entreprise_privée_connue";96,51
32,912306623049;105;31;8;60;2017;590952,2;1;"divorce";"cap";"cdi";194496,000059654;0;"fonctionnaire";94,31
32,5;12;43;2;24;2012;147000;2;"marie";"cap";"cdi";47775;0;"entreprise_privée_à_renseigner";84,48
32,83;100;40;29;36;2012;190000;26;"concubinage";"cap_rechargeable";"cdi";62377;0;"entreprise_privée_connue";91,42
32,900111715688;108;38;34;24;2017;235400;28;"concubinage";"cap_rechargeable";"cdi";77446,8629787296;0;"entreprise_privée_à_renseigner";94,3
30,53;187;43;63;24;2014;1600000;63;"marie";"cap_rechargeable";"cdi";488480;0;"entreprise_privée_connue";97,16
32,4;300;59;339;28;2012;1338624,8;22;"marie";"cap_rechargeable";"cdi";433714,4352;0;"fonctionnaire";99,54
32,98;62;28;35;24;2014;202800;35;"marie";"cap_rechargeable";"cdi";66883,44;0;"entreprise_privée_connue";88,76
32,754346652061;84;35;14;48;2017;164000;7;"marie";"cap";"cdi";53717,12850938;0;"entreprise_privée_connue";91,8
32,85;126;35;25;60;2013;569000;23;"marie";"cap";"cdi";186916,5;0;"fonctionnaire";96,75
31,391337586841;130;34;34;24;2017;220000;25;"marie";"cap";"cdi";69060,9426910502;0;"entreprise_privée_connue";91,24
32,96;21;53;11;24;2014;370000;10;"marie";"cap";"cdi";121952;0;"entreprise_privée_à_renseigner";95,57
29,05;35;24;32;18;2013;350000;32;"celibataire";"cap";"cdi";101675;0;"entreprise_privée_à_renseigner";93,54
32,54;53;50;3;24;2011;94500;1;"divorce";"cap";"cdi";30750,3;0;"entreprise_privée_à_renseigner";92,61
33;220;48;102;60;2013;249000;78;"celibataire";"cap_2";"cdi";82170;0;"entreprise_privée_à_favoriser";77,86
32,94;242;57;73;60;2011;306531,6;70;"marie";"cap_rechargeable";"cdi";100971,50904;0;"fonctionnaire";97,71
32,52;269;49;40;60;2011;291620,8;25;"concubinage";"cap_rechargeable";"cdi";94835,08416;0;"fonctionnaire";97,34
32,83;49;27;42;36;2014;306600;33;"celibataire";"cap_rechargeable";"cdi";100656,78;0;"entreprise_privée_connue";91,14
32,9;54;31;40;48;2014;292256;39;"celibataire";"cap_rechargeable";"cdi";96152,224;0;"entreprise_privée_connue";93,71
32,825718113611;73;30;45;60;2017;403000;37;"marie";"cap_rechargeable";"cdi";132287,643997852;0;"entreprise_privée_à_favoriser";95,98
32,54;54;36;29;24;2014;310000;28;"marie";"cap";"cdi";100874;0;"entreprise_privée_à_renseigner";94,61
32,28;108;44;88;24;2014;201000;87;"marie";"cap";"cdi";64882,8;0;"entreprise_privée_à_renseigner";95,85
32,94;73;46;3;24;2011;97162,1;0;"marie";"cap";"cdi";32005,19574;0;"entreprise_privée_à_renseigner";90,63
32,91;32;35;19;24;2012;166553;19;"marie";"cap_rechargeable";"cdi";54812,5923;0;"entreprise_privée_connue";87,57
32,871730794762;100;39;86;24;2017;516976,88;28;"concubinage";"cap_rechargeable";"cdi";169939,24826476;0;"Z";97,82
32,65758629054;42;28;11;24;2017;1000950;3;"celibataire";"cap";"cdi";326886,10997516;0;"entreprise_privée_à_renseigner";96,29
31,47;272;48;61;60;2012;389236,6;58;"marie";"cap";"cdi";122492,75802;0;"fonctionnaire";97,63
32,77;45;36;36;24;2013;164220;36;"marie";"cap_rechargeable";"cdi";53814,894;0;"entreprise_privée_connue";88,05
32,87;118;35;2;36;2011;87168,64;1;"marie";"cap";"cdi";28652,331968;0;"entreprise_privée_connue";91,27
24,337072881936;111;34;110;48;2017;1652712;63;"marie";"cap_rechargeable";"cdi";402221,723968502;0;"entreprise_privée_connue";98,67
32,774151616643;209;51;72;48;2017;216000;63;"marie";"cap_rechargeable";"cdi";70792,1674919489;0;"entreprise_privée_connue";93,38
32,52;111;52;73;48;2011;210022,23;25;"marie";"cap_rechargeable";"cdi";68299,229196;0;"entreprise_privée_connue";93,54
30,51;167;46;69;36;2013;188000;69;"celibataire";"cap";"cdi";57358,8;0;"entreprise_privée_à_favoriser";91,88
32,37;55;37;3;24;2011;164800;2;"marie";"cap";"cdi";53345,76;0;"entreprise_privée_à_renseigner";88,46
32,81;12;29;4;60;2012;622872,8;2;"marie";"cap";"cdi";204364,56568;0;"fonctionnaire";95,87
32,83;21;43;5;24;2011;119157,22;5;"marie";"cap";"cdi";39119,315326;0;"entreprise_privée_connue";77,16
32,62;9;30;2;24;2012;109476;2;"concubinage";"cap";"cdi";35711,0712;0;"entreprise_privée_connue";64,52
32,98;141;37;67;24;2014;352220;66;"marie";"cap_rechargeable";"cdi";116162,156;0;"entreprise_privée_à_renseigner";95,79
22;377;57;369;36;2012;8e+05;57;"marie";"cap_rechargeable";"cdi";176000;0;"entreprise_privée_connue";98,97
32,58;56;28;18;40;2014;205618;18;"concubinage";"cap";"cdi";66990,3444;1;"entreprise_privée_connue";88,32
32,9;40;35;29;36;2013;187000;29;"marie";"cap";"cdi";61523;1;"entreprise_privée_connue";85,64
32,69;270;48;50;48;2012;365674;46;"celibataire";"cap_rechargeable";"cdi";119538,8306;0;"fonctionnaire";97,37
32,67;322;58;7;60;2011;201000;1;"marie";"cap";"cdi";65666,7;0;"fonctionnaire";95,48
30,76;78;30;32;24;2013;327000;31;"marie";"cap";"cdi";100585,2;0;"entreprise_privée_à_renseigner";94,41
31,97;20;49;15;24;2014;235944;15;"concubinage";"cap";"cdi";75431,2968;0;"entreprise_privée_connue";88,14
32,49;374;57;37;48;2011;410000;25;"marie";"cap_rechargeable";"cdi";133209;0;"fonctionnaire";97,07
19,35014567033;70;39;132;24;2017;2329198,6;51;"marie";"cap";"cdi";450703,322051287;0;"fonctionnaire";99,45
28,61;24;41;59;48;2011;701277,4;5;"marie";"cap";"cdi";200635,46414;0;"fonctionnaire";97,7
32,39;26;36;19;22;2012;213000;139;"marie";"cap";"cdd";68990,7;0;"fonctionnaire";85,15
24,6;443;54;318;24;2013;633830;318;"marie";"cap_rechargeable";"cdi";155922,18;0;"entreprise_privée_à_favoriser";89,77
32,876842582419;32;34;20;36;2017;259700;15;"marie";"cap_rechargeable";"cdi";85381,1601865421;0;"entreprise_privée_connue";89,68
32,98;60;47;3;48;2011;170000;2;"marie";"cap";"cdi";56066;1;"fonctionnaire";88,98
16,8;39;48;155;15;2012;2711954;10;"marie";"cap";"cdi";455608,272;0;"entreprise_privée_à_renseigner";99,26
32,94;34;29;30;24;2012;182448,56;28;"concubinage";"cap";"cdi";60098,555664;0;"entreprise_privée_à_renseigner";91,45
32,87;84;39;12;24;2011;170000;12;"marie";"cap_rechargeable";"cdi";55879;0;"entreprise_privée_à_renseigner";93,52
30,68;99;50;88;12;2013;295572,4;85;"divorce";"cap";"cdi";90681,61232;1;"fonctionnaire";97,78
31,36;81;53;57;60;2011;387700;25;"marie";"cap_rechargeable";"cdi";121582,72;1;"entreprise_privée_à_favoriser";93,08
31,57;59;29;32;24;2013;125000;31;"marie";"cap";"cdi";39462,5;0;"entreprise_privée_connue";84,06
30,38;370;55;31;60;2012;290333;28;"concubinage";"cap";"cdi";88203,1654;0;"fonctionnaire";96,71
31,83;49;32;4;24;2011;1e+05;1;"celibataire";"cap";"cdi";31830;0;"entreprise_privée_connue";77,74
30,22;73;37;73;24;2012;166400;73;"marie";"cap";"cdi";50286,08;0;"entreprise_privée_connue";90,57
32,43011469827;40;37;30;24;2017;194700;23;"veuf(ve)";"cap";"cdi";63141,4333175317;0;"entreprise_privée_à_renseigner";87,1
28,78;308;52;1;36;2011;308845;1;"marie";"cap";"cdi";88885,591;0;"fonctionnaire";96,21
32,99;8;46;8;24;2012;118900;97;"marie";"cap";"cdi";39225,11;1;"entreprise_privée_connue";17,24
32,76;83;58;323;22;2013;1458000;321;"divorce";"cap";"cdi";477640,8;0;"fonctionnaire";95,75
19,93;164;43;11;24;2014;1499760;9;"marie";"cap";"cdi";298902,168;0;"entreprise_privée_à_favoriser";98,02
32,8;108;27;15;24;2014;120360;14;"marie";"cap";"cdi";39478,08;0;"entreprise_privée_à_renseigner";92,12
28,78;337;56;1;48;2011;492395,2;1;"marie";"cap";"cdi";141711,33856;0;"fonctionnaire";96,38
32,77;58;33;29;24;2013;1400000;29;"marie";"cap";"cdi";458780;0;"entreprise_privée_à_favoriser";96,77
32,26;40;34;34;48;2014;320000;34;"marie";"cap_rechargeable";"cdi";103232;0;"entreprise_privée_connue";90,27
