;Unnamed: 0;Unnamed: 0.1;Unnamed: 0.1.1;nb_salaires_cleaned;age_cleaned;anciennete_emploi_cleaned;salaire_mensuel_cleaned;taux_endettement_cleaned;duree_pret_cleaned;anciennete_bni_cleaned;mensualite_cleaned;code_DTX_cleaned_UNIQUEVAL;conventionne_cleaned_UNIQUEVAL;statut_marital_cleaned_UNIQUEVAL;categorie_employeur_cleaned_UNIQUEVAL;nature_CAP_cleaned_UNIQUEVAL;type_contrat_cleaned;salaire_vivable;argent_journalier;age_end;year;nb_salaires_cleaned_bins;age_cleaned_bins;anciennete_emploi_cleaned_bins;taux_endettement_cleaned_bins;duree_pret_cleaned_bins;anciennete_bni_cleaned_bins;salaire_mensuel_cleaned_bins;avg_salaire_age;avg_cat_empl_sal;avg_duree_endettement;avg_salaire_anc_emploi;istest;label
2261;2261;4007;6774;1.0;29.0;22.0;1400000.0;32.72;12;2.0;458080.0;1;0;0;0;0;0;941920.0;31397.33333333333;30.0;2012;0;0;15;0;4;1;11;348407.7354765545;354195.0145666767;28.630300939908953;343394.4938213339;0;1
1900;1900;9541;289;341.0;58.0;345.0;1180050.4;31.71;15;348.0;374193.98184;0;1;0;3;0;0;805856.4181599999;26861.88060533333;59.25;2011;4;1;67;0;0;30;16;437856.5656846549;462765.74141768547;30.30912608524315;526373.3045454543;0;1
17382;17382;278;6385;41.0;33.0;43.0;1315000.0;30.59;24;53.0;402258.5;0;0;0;1;0;0;912741.5;30424.71666666667;35.0;2014;2;0;7;0;0;8;11;348407.7354765545;313671.6793187913;31.61133636609692;344747.6512061669;0;1
3777;3777;16553;7274;129.0;35.0;41.0;2080244.12;18.97;24;129.0;394622.309564;0;1;0;2;1;0;1685621.810436;56187.39368119999;37.0;2013;8;0;18;1;0;28;26;348407.7354765545;636429.0148717947;31.61133636609692;361661.5960337501;1;3
1700;1700;18483;9;328.0;63.0;367.0;1560000.0;25.3;24;329.0;394680.0;0;1;0;3;0;0;1165320.0;38844.0;65.0;2012;4;2;63;2;0;45;10;871493.5023711338;462765.74141768547;31.61133636609692;520602.0953999997;0;1
13308;13308;328;337;62.0;56.0;89.0;2700000.0;20.989919716308002;53;130.0;566727.832340316;0;1;0;3;1;0;2133272.167659684;71109.0722553228;60.41666666666666;2017;1;1;5;2;3;28;11;437856.5656846549;462765.74141768547;31.21965297128743;413331.5938060608;0;7
17894;17894;1584;6990;108.0;31.0;110.0;1167758.0;27.41;18;109.0;320082.4678;0;0;0;1;0;0;847675.5322;28255.85107333333;32.5;2013;7;0;19;2;0;15;16;348407.7354765545;313671.6793187913;30.76080107132262;359955.8313592235;0;1
2564;2564;3183;7192;401.0;58.0;403.0;1617272.0;28.03;12;401.0;453321.3416;0;0;0;3;1;0;1163950.6584;38798.35528;59.0;2013;4;1;54;2;4;66;11;437856.5656846549;462765.74141768547;28.630300939908953;536521.2999999998;0;1
1363;1363;1136;6662;69.0;45.0;69.0;3400000.0;8.08;12;214.0;274720.0;0;0;0;1;0;0;3125280.0;104176.0;46.0;2014;1;1;3;3;4;64;11;437856.5656846549;313671.6793187913;28.630300939908953;369368.16014648456;2;45
2916;2916;9258;7348;90.0;58.0;426.0;3810000.0;32.99;18;351.0;1256919.0000000002;0;0;0;1;1;0;2553081.0;85102.7;59.5;2013;3;1;64;0;0;35;49;437856.5656846549;313671.6793187913;30.76080107132262;636250.9515277776;0;19
1660;1660;3999;1303;1.0;52.0;54.0;2113298.0;23.4;24;2.0;494511.732;0;0;0;0;0;0;1618786.2680000004;53959.54226666667;54.0;2011;0;1;22;2;0;1;32;437856.5656846549;354195.0145666767;31.61133636609692;335757.89816463424;0;2
2508;2508;4231;6282;21.0;44.0;36.0;1105150.0;22.75;24;21.0;251421.625;0;0;0;1;0;0;853728.375;28457.6125;46.0;2014;0;1;4;2;0;0;16;437856.5656846549;313671.6793187913;31.61133636609692;367332.77090690075;1;1
13877;13877;18102;7359;40.0;57.0;41.0;5023000.0;32.76;41;52.0;1645534.8;0;0;2;1;0;0;3377465.2;112582.17333333334;60.41666666666666;2013;2;1;18;0;1;8;58;437856.5656846549;313671.6793187913;31.88995218572851;361661.5960337501;0;16
2386;2386;5327;7321;64.0;37.0;76.0;2700000.0;25.45;24;65.0;687150.0;0;0;0;1;2;0;2012850.0;67095.0;39.0;2013;1;0;12;2;0;2;11;348407.7354765545;313671.6793187913;31.61133636609692;387693.48423541867;0;8
19902;19902;5757;6589;119.0;49.0;31.0;2035500.0;20.04;12;119.0;407914.2;0;1;2;1;1;0;1627585.8;54252.86;50.0;2014;7;1;4;2;4;16;11;437856.5656846549;313671.6793187913;28.630300939908953;367332.77090690075;0;1
4107;4107;4864;6879;11.0;28.0;36.0;1400000.0;20.96;19;11.0;293440.0;1;0;0;0;1;0;1106560.0;36885.333333333336;29.58333333333333;2012;0;0;4;2;0;11;11;348407.7354765545;354195.0145666767;30.255369176075874;367332.77090690075;0;1
1141;1141;288;7059;24.0;27.0;36.0;1290000.0;28.22;36;24.0;364038.0;0;0;2;1;0;0;925962.0;30865.4;30.0;2013;0;0;4;2;2;0;11;348407.7354765545;313671.6793187913;31.286291191230358;367332.77090690075;2;1
5730;5730;10530;6437;54.0;56.0;130.0;1460000.0;23.65;24;132.0;345290.0;0;1;0;2;0;0;1114710.0;37157.0;58.0;2014;1;1;17;2;0;28;21;437856.5656846549;636429.0148717947;31.61133636609692;366521.2754749999;0;1
3038;3038;12989;7028;28.0;40.0;40.0;1212600.0;28.48;24;31.0;345348.48;0;1;0;3;0;0;867251.52;28908.384;42.0;2013;2;0;18;2;0;13;15;348407.7354765545;462765.74141768547;31.61133636609692;361661.5960337501;0;1
1522;1522;9928;6609;10.0;38.0;18.0;2300000.0;31.87;12;10.0;733010.0;0;0;1;1;0;1;1566990.0;52233.0;39.0;2014;0;0;1;0;4;11;39;348407.7354765545;313671.6793187913;28.630300939908953;354620.2513569526;2;5
8707;8707;18497;6454;32.0;41.0;53.0;1500000.0;32.86;24;33.0;492900.0;1;0;0;0;1;0;1007100.0;33570.0;43.0;2014;2;1;22;0;0;13;21;437856.5656846549;354195.0145666767;31.61133636609692;335757.89816463424;0;1
1256;1256;13810;7138;27.0;33.0;45.0;1500000.0;32.1;24;29.0;481500.0;0;0;0;2;0;0;1018500.0;33950.0;35.0;2013;2;0;7;0;0;3;21;348407.7354765545;636429.0148717947;31.61133636609692;344747.6512061669;0;1
4791;4791;2955;6304;55.0;31.0;55.0;1160394.7;32.73;24;55.0;379797.18531;0;1;0;2;0;0;780597.51469;26019.91715633333;33.0;2014;1;0;6;0;0;4;16;348407.7354765545;636429.0148717947;31.61133636609692;354968.68031732173;0;1
6244;6244;7313;6375;79.0;41.0;121.0;1300000.0;32.98;60;79.0;428740.0;0;1;0;3;1;0;871260.0;29042.0;46.0;2014;3;1;51;0;3;12;15;437856.5656846549;462765.74141768547;30.86250662982543;354672.1637394959;0;1
21455;21455;2742;2824;84.0;30.0;92.0;1253782.0;21.10498788143;48;128.0;264610.5391595507;0;1;0;3;0;0;989171.4608404492;32972.382028014974;34.0;2017;3;0;27;2;1;28;11;348407.7354765545;462765.74141768547;31.285981228209238;369619.3079726029;0;1
3557;3557;7388;7269;89.0;48.0;169.0;2000000.0;32.53;36;89.0;650600.0;0;0;2;0;2;0;1349400.0;44980.0;51.0;2013;3;1;14;0;2;5;11;437856.5656846549;354195.0145666767;31.286291191230358;386436.1494382022;0;2
15372;15372;5701;1219;224.0;51.0;229.0;1180147.4;30.97;26;224.0;365491.6497799999;0;0;0;3;1;0;814655.7502199999;27155.191674;53.16666666666666;2012;4;1;41;0;2;24;16;437856.5656846549;462765.74141768547;31.639506159600487;478433.9594827586;0;1
2075;2075;4342;7146;48.0;28.0;93.0;1500000.0;22.25;6;57.0;333750.0;0;1;2;2;2;0;1166250.0;38875.0;28.5;2013;2;0;27;2;4;4;21;348407.7354765545;636429.0148717947;29.104304835594373;369619.3079726029;1;1
12349;12349;2532;2606;13.0;35.0;26.0;1873000.0;32.954870804998;7;20.0;617244.7301776126;0;0;0;2;1;1;1255755.2698223877;41858.50899407958;35.583333333333336;2017;0;0;21;0;4;0;11;348407.7354765545;636429.0148717947;30.21134167786942;383292.923074868;0;1
12163;12163;886;279;348.0;57.0;349.0;1233897.8;19.99;24;348.0;246656.17021999997;0;0;0;3;1;0;987241.62978;32908.054326000005;59.0;2012;4;1;32;1;0;30;15;437856.5656846549;462765.74141768547;31.61133636609692;629290.5772631578;0;1
14624;14624;4345;2716;2.0;43.0;169.0;1715718.0;24.03;12;5.0;412287.0354;1;0;1;0;0;0;1303430.9646;43447.69882000001;44.0;2012;0;1;14;2;4;1;11;437856.5656846549;354195.0145666767;28.630300939908953;386436.1494382022;0;1
2504;2504;261;268;63.0;43.0;107.0;1150000.0;32.929129205524;24;92.0;378684.985863526;0;0;0;0;0;0;771315.0141364741;25710.5004712158;45.0;2017;1;1;28;0;0;20;11;437856.5656846549;354195.0145666767;31.61133636609692;331852.0351742628;2;1
12198;12198;13527;7055;54.0;40.0;62.0;1274637.8;30.96;24;55.0;394627.86288;0;1;0;3;2;0;880009.9371200001;29333.66457066667;42.0;2013;1;0;2;0;0;4;15;348407.7354765545;462765.74141768547;31.61133636609692;380339.13418342726;0;1
8296;8296;3442;6356;66.0;33.0;73.0;1250000.0;32.19;24;68.0;402375.0;0;0;0;1;0;0;847625.0;28254.16666666667;35.0;2014;1;0;12;0;0;29;15;348407.7354765545;313671.6793187913;31.61133636609692;387693.48423541867;0;1
7320;7320;11564;6321;20.0;41.0;22.0;1200000.0;31.94;24;22.0;383280.0;0;0;0;1;0;0;816720.0;27224.0;43.0;2014;0;1;15;0;0;0;16;437856.5656846549;313671.6793187913;31.61133636609692;343394.4938213339;0;1
12739;12739;10585;6317;62.0;32.0;89.0;1196173.54;32.96;24;62.0;394258.798784;0;0;0;1;1;0;801914.7412159998;26730.491373866666;34.0;2014;1;0;5;0;0;2;16;348407.7354765545;313671.6793187913;31.61133636609692;413331.5938060608;0;1
1603;1603;7305;7063;41.0;43.0;30.0;1297000.0;15.67;30;42.0;203239.9;0;1;0;2;0;0;1093760.1;36458.67000000001;45.5;2013;2;1;21;1;2;6;15;437856.5656846549;636429.0148717947;30.32729797554691;383292.923074868;0;1
2607;2607;119;6391;179.0;47.0;105.0;1334260.18;20.28;12;180.0;270587.964504;0;1;3;2;1;0;1063672.215496;35455.74051653333;48.0;2014;5;1;28;2;4;21;9;437856.5656846549;636429.0148717947;28.630300939908953;331852.0351742628;0;1
5941;5941;9148;6975;68.0;42.0;76.0;1131000.0;32.71;24;74.0;369950.1;0;1;0;3;1;0;761049.9;25368.33;44.0;2013;1;1;12;0;0;7;16;437856.5656846549;462765.74141768547;31.61133636609692;387693.48423541867;0;1
2776;2776;657;1627;53.0;48.0;171.0;2241602.0;12.54;24;171.0;281096.8908;0;0;0;2;1;0;1960505.1092;65350.17030666668;50.0;2012;1;1;14;1;0;22;11;437856.5656846549;636429.0148717947;31.61133636609692;386436.1494382022;1;3
21477;21477;1418;6898;49.0;53.0;133.0;1032600.0;17.52;36;49.0;180911.52;0;0;0;0;1;0;851688.48;28389.616;56.0;2013;2;1;24;1;2;8;6;437856.5656846549;354195.0145666767;31.286291191230358;335714.0872005772;0;1
1251;1251;10835;6419;60.0;54.0;420.0;1400000.0;30.18;18;60.0;422520.0;0;0;0;1;0;0;977480.0;32582.66666666667;55.5;2014;1;1;65;0;0;4;9;437856.5656846549;313671.6793187913;30.76080107132262;549278.7599999998;0;1
1396;1396;1380;1413;49.0;42.0;121.0;1100000.0;8.4487012237021;12;57.0;92935.71346072313;0;1;1;2;0;0;1007064.2865392768;33568.809551309234;43.0;2017;2;1;51;3;4;4;11;437856.5656846549;636429.0148717947;28.630300939908953;354672.1637394959;0;1
10197;10197;8099;12;198.0;64.0;199.0;1189782.0;32.77;32;327.0;389891.5614;0;1;0;3;1;0;799890.4386;26663.01462;66.66666666666667;2011;5;2;11;0;2;45;16;871493.5023711338;462765.74141768547;31.92887929849713;364285.7979054053;0;1
6468;6468;3571;3668;30.0;41.0;192.0;1085983.81;32.740959754358;17;100.0;355561.5221709437;0;0;0;0;0;0;730422.2878290564;24347.40959430188;42.41666666666666;2017;2;1;30;0;0;26;11;437856.5656846549;354195.0145666767;30.73905029976644;469318.6734594594;0;1
14080;14080;3516;3613;23.71421148350221;27.0;26.0;1198000.0;22.625945583228003;36;100.0;271058.8280870715;0;0;0;0;1;0;926941.1719129286;30898.03906376428;30.0;2017;0;0;21;2;2;26;11;348407.7354765545;354195.0145666767;31.286291191230358;383292.923074868;0;1
15836;15836;5486;1106;69.0;52.0;67.0;1084685.0;31.7;28;69.0;343845.145;0;1;0;3;0;0;740839.855;24694.66183333333;54.33333333333334;2012;1;1;3;0;2;29;11;437856.5656846549;462765.74141768547;31.60504892266274;369368.16014648456;0;1
2426;2426;17617;5001;32.0;35.0;29.0;1310000.0;29.71;18;42.0;389201.0;0;0;0;1;0;0;920799.0;30693.3;36.5;2011;2;0;21;2;0;6;9;348407.7354765545;313671.6793187913;30.76080107132262;383292.923074868;1;1
7241;7241;11759;7169;116.0;42.0;112.0;1560000.0;31.32;24;117.0;488592.0;0;1;0;2;0;0;1071408.0;35713.6;44.0;2013;7;1;19;0;0;16;10;437856.5656846549;636429.0148717947;31.61133636609692;359955.8313592235;0;1
3122;3122;18081;6301;54.0;55.0;59.0;1155000.0;32.98;24;59.0;380919.0;0;0;0;1;1;0;774081.0;25802.7;57.0;2014;1;1;6;0;0;4;16;437856.5656846549;313671.6793187913;31.61133636609692;354968.68031732173;0;1
2842;2842;1173;7158;304.0;49.0;393.0;1529000.0;24.75;18;307.0;378427.5;0;1;0;3;2;0;1150572.5;38352.41666666666;50.5;2013;4;1;56;2;0;14;10;437856.5656846549;462765.74141768547;30.76080107132262;545857.4711392404;1;1
9234;9234;4236;5402;47.0;33.0;48.0;1800000.0;25.45;12;48.0;458100.0;0;0;0;1;0;0;1341900.0;44730.0;34.0;2012;2;0;7;2;4;9;33;348407.7354765545;313671.6793187913;28.630300939908953;344747.6512061669;0;1
903;903;2287;5150;19.0;34.0;27.0;3200000.0;22.67;12;20.0;725440.0;0;0;0;1;0;0;2474560.0;82485.33333333331;35.0;2012;0;0;21;2;4;0;36;348407.7354765545;313671.6793187913;28.630300939908953;383292.923074868;1;14
16488;16488;821;7168;90.0;52.0;393.0;1559000.0;22.83;36;104.0;355919.7;0;0;0;3;0;0;1203080.3;40102.676666666666;55.0;2013;3;1;56;2;2;18;11;437856.5656846549;462765.74141768547;31.286291191230358;545857.4711392404;0;1
21047;21047;2204;2264;28.0;46.0;157.0;1230413.0;30.05057162568;9;76.0;369746.13985667797;0;0;0;1;1;0;860666.860143322;28688.89533811073;46.75;2017;2;1;49;0;4;7;11;437856.5656846549;313671.6793187913;30.53232018066045;364153.9046530612;0;1
11621;11621;11406;6197;4.0;31.0;20.0;1404845.0;22.71;18;5.0;319040.2995;0;0;2;1;0;0;1085804.7005;36193.49001666667;32.5;2011;0;0;15;2;0;1;21;348407.7354765545;313671.6793187913;30.76080107132262;343394.4938213339;0;1
11125;11125;6687;3098;25.0;43.0;34.0;1592760.99;28.93;12;35.0;460785.754407;0;0;0;1;0;0;1131975.235593;37732.5078531;44.0;2011;0;1;4;2;4;13;11;437856.5656846549;313671.6793187913;28.630300939908953;367332.77090690075;0;1
891;891;8411;6957;86.0;44.0;86.0;1100000.0;32.66;24;86.0;359259.99999999994;0;1;0;2;0;0;740740.0;24691.33333333333;46.0;2013;3;1;5;0;0;5;6;437856.5656846549;636429.0148717947;31.61133636609692;413331.5938060608;0;1
2814;2814;4826;7040;34.0;59.0;345.0;1237291.0;32.7;13;271.0;404594.157;0;1;3;3;0;0;832696.843;27756.56143333333;60.08333333333334;2013;2;1;67;0;0;46;15;437856.5656846549;462765.74141768547;31.168725276110486;526373.3045454543;2;1
18623;18623;624;1294;15.0;52.0;63.0;2010246.94;32.83;13;17.0;659964.0704020001;0;0;0;1;1;0;1350282.8695979998;45009.4289866;53.08333333333334;2011;0;1;2;0;0;10;26;437856.5656846549;313671.6793187913;31.168725276110486;380339.13418342726;0;2
3248;3248;14028;6340;79.0;51.0;130.0;1223000.0;28.23;24;93.0;345252.9;0;1;0;3;1;0;877747.1;29258.23666666667;53.0;2014;3;1;17;2;0;20;15;437856.5656846549;462765.74141768547;31.61133636609692;366521.2754749999;1;1
15264;15264;11141;7110;74.0;33.0;77.0;1400000.0;28.74;24;74.0;402360.0;0;0;0;0;1;0;997640.0;33254.666666666664;35.0;2013;1;0;12;2;0;7;9;348407.7354765545;354195.0145666767;31.61133636609692;387693.48423541867;0;1
11173;11173;1960;5675;18.0;32.0;49.0;1800000.0;32.13;24;45.0;578340.0000000001;0;0;0;0;1;0;1221660.0;40722.0;34.0;2012;0;0;22;0;0;9;11;348407.7354765545;354195.0145666767;31.61133636609692;335757.89816463424;0;1
7683;7683;7262;7300;117.0;45.0;132.0;2400000.0;20.55;24;117.0;493200.0;0;1;0;2;0;0;1906800.0;63560.0;47.0;2013;7;1;17;2;0;16;11;437856.5656846549;636429.0148717947;31.61133636609692;366521.2754749999;0;3
4958;4958;2836;6360;24.0;37.0;24.0;1262000.0;31.88;24;24.0;402325.6;0;0;0;1;0;0;859674.4;28655.81333333333;39.0;2014;0;0;15;0;0;0;11;348407.7354765545;313671.6793187913;31.61133636609692;343394.4938213339;0;1
13282;13282;16688;7156;115.0;54.0;176.0;1522199.0;32.99;24;118.0;502173.4501000001;0;1;0;3;1;0;1020025.5499;34000.85166333333;56.0;2013;7;1;33;0;0;16;10;437856.5656846549;462765.74141768547;31.61133636609692;370955.7745021643;0;1
979;979;7277;6536;324.0;59.0;443.0;1768949.12;24.25;10;324.0;428970.16160000005;0;1;3;1;1;0;1339978.9584;44665.96528;59.83333333333334;2014;4;1;72;2;4;40;11;437856.5656846549;313671.6793187913;28.41662926615523;695760.9862500001;0;1
19176;19176;9089;1214;62.0;51.0;244.0;1340000.0;10.62;36;199.0;142307.99999999994;0;1;0;1;2;0;1197692.0;39923.066666666666;54.0;2012;1;1;69;1;2;25;9;437856.5656846549;313671.6793187913;31.286291191230358;505435.5566666666;0;1
1388;1388;4036;246;34.0;58.0;44.0;2072912.34;31.76;17;34.0;658356.959184;0;1;0;2;0;0;1414555.380816;47151.846027199994;59.41666666666666;2012;2;1;7;0;0;13;26;437856.5656846549;636429.0148717947;30.73905029976644;344747.6512061669;1;2
17357;17357;1227;10;358.0;62.0;369.0;1530226.0;29.63;12;361.0;453405.9638;0;1;0;3;0;0;1076820.0362;35894.00120666667;63.0;2012;4;2;63;2;4;56;11;871493.5023711338;462765.74141768547;28.630300939908953;520602.0953999997;0;1
2006;2006;2922;3006;28.0;55.0;96.0;1370765.63;19.630764132475;60;92.0;269091.767634335;0;1;0;3;1;0;1101673.862365665;36722.4620788555;60.0;2017;2;1;27;1;3;20;11;437856.5656846549;462765.74141768547;30.86250662982543;369619.3079726029;2;1
6754;6754;248;6271;54.0;32.0;56.0;1100000.0;32.99;24;83.0;362890.0;0;0;0;0;1;0;737110.0;24570.33333333333;34.0;2014;1;0;6;0;0;12;11;348407.7354765545;354195.0145666767;31.61133636609692;354968.68031732173;0;1
19322;19322;3593;4941;50.0;34.0;50.0;2884451.0;13.01;15;60.0;375267.0751;0;1;0;2;0;0;2509183.9249;83639.46416333334;35.25;2012;2;0;22;1;0;4;38;348407.7354765545;636429.0148717947;30.30912608524315;335757.89816463424;0;9
879;879;3831;3173;6.0;41.0;11.0;1200000.0;26.28;18;10.0;315360.0;0;0;0;3;0;0;884640.0;29488.0;42.5;2012;0;1;29;2;0;11;16;437856.5656846549;462765.74141768547;30.76080107132262;383142.03691812354;2;1
12354;12354;7487;6415;20.0;48.0;125.0;1400000.0;32.82;15;21.0;459480.0;0;0;0;0;0;0;940520.0;31350.66666666667;49.25;2014;0;1;51;0;0;0;9;437856.5656846549;354195.0145666767;30.30912608524315;354672.1637394959;0;1
12472;12472;8691;4841;1.0;35.0;35.0;1257000.0;32.73;23;9.0;411416.0999999999;0;0;0;2;0;0;845583.9000000001;28186.130000000005;36.91666666666666;2012;0;0;4;0;0;11;15;348407.7354765545;636429.0148717947;31.991199586500336;367332.77090690075;0;1
20446;20446;7861;294;10.0;57.0;344.0;1296416.8;26.64;24;10.0;345365.43552;0;1;0;1;0;0;951051.3644799999;31701.71214933333;59.0;2012;0;1;67;2;0;11;15;437856.5656846549;313671.6793187913;31.61133636609692;526373.3045454543;0;1
3754;3754;11226;3500;60.0;39.0;69.0;1640000.0;26.92;18;87.0;441488.0;0;0;0;2;1;0;1198512.0;39950.4;40.5;2012;1;0;3;2;0;5;12;348407.7354765545;636429.0148717947;30.76080107132262;369368.16014648456;1;1
15582;15582;1219;119;25.0;60.0;25.0;1430260.0;31.46;18;117.0;449959.796;0;0;0;0;0;0;980300.204;32676.673466666663;61.5;2011;0;1;21;0;0;16;21;437856.5656846549;354195.0145666767;30.76080107132262;383292.923074868;0;1
21736;21736;3366;3460;54.0;38.0;61.0;2249588.22;19.658135845523;26;93.0;442227.10825248284;0;1;2;1;2;0;1807361.1117475173;60245.370391583914;40.16666666666666;2017;1;0;2;1;2;20;11;348407.7354765545;313671.6793187913;31.639506159600487;380339.13418342726;0;3
8191;8191;1891;6431;58.0;30.0;59.0;1445000.0;13.83;24;66.0;199843.5;0;1;0;2;1;0;1245156.5;41505.21666666667;32.0;2014;1;0;6;1;0;2;21;348407.7354765545;636429.0148717947;31.61133636609692;354968.68031732173;0;1
8034;8034;2051;4887;25.0;36.0;39.0;1348000.0;29.06;24;37.0;391728.8;0;1;0;2;0;0;956271.2;31875.706666666665;38.0;2011;0;0;18;2;0;6;9;348407.7354765545;636429.0148717947;31.61133636609692;361661.5960337501;0;1
14275;14275;15553;6279;53.0;53.0;406.0;1102000.0;32.45;24;56.0;357599.0;0;0;0;3;1;0;744401.0;24813.366666666665;55.0;2014;1;1;54;0;0;4;16;437856.5656846549;462765.74141768547;31.61133636609692;536521.2999999998;0;1
18178;18178;2354;2419;89.0;59.0;141.0;1900014.8;13.954912233046;12;107.0;265145.3977548845;0;1;3;2;0;0;1634869.4022451157;54495.64674150385;60.0;2017;3;1;16;1;4;18;11;437856.5656846549;636429.0148717947;28.630300939908953;388715.8219059408;0;1
730;730;3391;6464;54.0;51.0;64.0;1504000.0;26.24;24;64.0;394649.6;0;1;0;2;1;0;1109350.4;36978.346666666665;53.0;2014;1;1;2;2;0;2;10;437856.5656846549;636429.0148717947;31.61133636609692;380339.13418342726;0;1
13797;13797;16067;4325;25.0;38.0;54.0;3000000.0;31.64;9;68.0;949200.0;0;1;2;2;0;0;2050800.0;68360.0;38.75;2011;0;0;22;0;4;29;19;348407.7354765545;636429.0148717947;30.53232018066045;335757.89816463424;0;6
15865;15865;10765;7297;117.0;38.0;130.0;2319000.0;32.64;18;118.0;756921.6;0;1;0;3;1;0;1562078.4;52069.28;39.5;2013;7;0;17;0;0;16;23;348407.7354765545;462765.74141768547;30.76080107132262;366521.2754749999;0;5
21765;21765;14558;6665;43.0;34.0;48.0;3575000.0;25.63;12;44.0;916272.5;0;0;0;0;0;0;2658727.5;88624.25;35.0;2014;2;0;7;2;4;9;34;348407.7354765545;354195.0145666767;28.630300939908953;344747.6512061669;0;12
9022;9022;4110;4914;3.0;36.0;100.0;1189000.0;21.2;24;5.0;252068.0;0;1;0;0;0;0;936932.0;31231.066666666666;38.0;2011;0;0;10;2;0;1;16;348407.7354765545;354195.0145666767;31.61133636609692;325603.0885557085;0;1
15813;15813;15465;7266;26.0;34.0;88.0;2000000.0;26.42;13;110.0;528400.0;0;0;0;2;0;0;1471600.0;49053.33333333334;35.083333333333336;2013;2;0;5;2;0;15;17;348407.7354765545;636429.0148717947;31.168725276110486;413331.5938060608;0;2
14411;14411;3349;6647;49.0;41.0;60.0;2954265.0;19.74;20;50.0;583171.911;0;0;0;2;1;0;2371093.089;79036.4363;42.66666666666666;2014;2;1;6;1;0;8;19;437856.5656846549;636429.0148717947;29.537066352326065;354968.68031732173;0;7
2927;2927;10146;6524;78.0;53.0;414.0;1718605.2;10.76;18;358.0;184921.91952;0;0;0;3;0;0;1533683.28048;51122.776016;54.5;2014;3;1;52;1;0;48;33;437856.5656846549;462765.74141768547;30.76080107132262;572843.7999999998;1;1
1525;1525;4610;7211;22.0;31.0;86.0;1675000.0;23.56;24;22.0;394630.0;0;1;1;2;0;0;1280370.0;42679.0;33.0;2013;0;0;5;2;0;0;12;348407.7354765545;636429.0148717947;31.61133636609692;413331.5938060608;1;1
16495;16495;712;732;24.0;38.0;32.0;1323520.8;5.2390856333586;50;46.0;69340.38808731281;0;0;0;2;2;0;1254180.4119126871;41806.01373042291;42.16666666666666;2017;0;0;4;3;3;9;11;348407.7354765545;636429.0148717947;30.9896276001073;367332.77090690075;0;1
14685;14685;6504;3296;47.0;40.0;72.0;2000000.0;32.46;10;64.0;649200.0;0;1;0;1;0;0;1350800.0;45026.66666666666;40.833333333333336;2012;2;0;3;0;4;2;17;348407.7354765545;313671.6793187913;28.41662926615523;369368.16014648456;0;2
18004;18004;4346;7218;64.0;29.0;64.0;1700000.0;31.55;10;64.0;536350.0;0;1;0;2;1;0;1163650.0;38788.333333333336;29.83333333333333;2013;1;0;2;0;4;2;12;348407.7354765545;636429.0148717947;28.41662926615523;380339.13418342726;0;1
17555;17555;6899;6303;16.0;43.0;10.0;1160000.0;28.18;24;154.0;326888.0;0;0;2;1;0;0;833112.0;27770.4;45.0;2014;0;1;29;2;0;17;11;437856.5656846549;313671.6793187913;31.61133636609692;383142.03691812354;0;1
15446;15446;1336;7351;39.0;33.0;39.0;4096000.0;8.53;6;55.0;349388.8;0;0;0;1;0;0;3746611.2;124887.04;33.5;2013;2;0;18;3;4;4;11;348407.7354765545;313671.6793187913;29.104304835594373;361661.5960337501;0;43
69;69;2649;6599;96.0;41.0;112.0;2195907.0;31.05;13;96.0;681829.1235000001;0;0;0;1;1;0;1514077.8764999998;50469.26254999999;42.083333333333336;2014;3;1;19;0;0;20;32;437856.5656846549;313671.6793187913;31.168725276110486;359955.8313592235;1;2
1270;1270;8543;7170;58.0;34.0;61.0;1562000.0;32.97;20;58.0;514991.4;0;0;0;0;0;0;1047008.6;34900.28666666667;35.666666666666664;2013;1;0;2;0;0;4;10;348407.7354765545;354195.0145666767;29.537066352326065;380339.13418342726;1;1
35;35;4136;5510;87.0;33.0;87.0;1346529.0;31.53;22;87.0;424560.5937;0;1;0;2;1;0;921968.4063;30732.28021;34.833333333333336;2012;3;0;5;0;0;5;11;348407.7354765545;636429.0148717947;31.15524486113932;413331.5938060608;1;1
2794;2794;486;6661;23.0;27.0;44.0;3240000.0;22.62;12;24.0;732888.0;0;0;2;0;1;0;2507112.0;83570.4;28.0;2014;0;0;7;2;4;0;25;348407.7354765545;354195.0145666767;28.630300939908953;344747.6512061669;2;14
