;Unnamed: 0;nb_salaires_cleaned;age_cleaned;anciennete_emploi_cleaned;salaire_mensuel_cleaned;taux_endettement_cleaned;duree_pret_cleaned;anciennete_bni_cleaned;mensualite_cleaned;code_DTX_cleaned_UNIQUEVAL;conventionne_cleaned_UNIQUEVAL;statut_marital_cleaned_UNIQUEVAL;categorie_employeur_cleaned_UNIQUEVAL;nature_CAP_cleaned_UNIQUEVAL;type_contrat_cleaned;salaire_vivable;argent_journalier;age_end;year;nb_salaires_cleaned_bins;age_cleaned_bins;anciennete_emploi_cleaned_bins;taux_endettement_cleaned_bins;duree_pret_cleaned_bins;anciennete_bni_cleaned_bins;salaire_mensuel_cleaned_bins;avg_salaire_age;avg_cat_empl_sal;avg_duree_endettement;avg_salaire_anc_emploi;label
13175;5982;1.0;32.0;44.0;195000.0;32.96;24;2.0;6427200.0;0;1;0;1;0;0;-6232200.0;-207740.0;34.0;2011;0;0;7;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;344747.6512061669;1
5636;7175;1.0;26.0;6.0;300000.0;32.54;36;3.0;9762000.0;0;0;2;1;0;0;-9462000.0;-315400.0;29.0;2011;0;0;40;0;2;1;11;348407.7354765545;313671.6793187913;31.286291191230358;469000.8640981597;1
2954;2167;3.0;47.0;50.0;250000.0;32.94;36;5.0;8234999.999999999;0;0;0;0;0;0;-7984999.999999999;-266166.6666666666;50.0;2011;0;1;22;0;2;1;11;437856.5656846549;354195.0145666767;31.286291191230358;335757.89816463424;1
3648;5999;36.0;32.0;82.0;306052.08;24.65;48;37.0;7544183.772000001;0;1;0;2;1;0;-7238131.692000003;-241271.0564;36.0;2011;2;0;25;2;1;6;7;348407.7354765545;636429.0148717947;31.285981228209238;405378.0481848188;1
14601;4991;13.0;35.0;43.0;300000.0;31.53;25;15.0;9459000.0;0;1;0;1;0;0;-9159000.0;-305300.0;37.083333333333336;2011;0;0;7;0;2;10;2;348407.7354765545;313671.6793187913;31.53554667362733;344747.6512061669;1
1773;1090;52.0;52.0;321.0;257704.4;19.94;36;58.0;5138625.7360000005;0;1;2;3;0;0;-4880921.336;-162697.37786666668;55.0;2012;1;1;70;1;2;4;2;437856.5656846549;462765.74141768547;31.286291191230358;549526.4686206896;1
16912;2788;3.0;42.0;96.0;209247.0;25.39;18;4.0;5312781.33;0;0;2;0;0;0;-5103534.33;-170117.81100000002;43.5;2012;0;1;27;2;0;1;2;437856.5656846549;354195.0145666767;30.76080107132262;369619.3079726029;1
6171;2745;1.0;44.0;66.0;374380.0;32.15;31;5.0;12036317.0;0;0;2;3;0;0;-11661937.0;-388731.2333333333;46.58333333333334;2011;0;1;2;0;2;1;11;437856.5656846549;462765.74141768547;31.306232803221317;380339.13418342744;1
2861;2124;2.0;45.0;15.0;227600.0;32.04;24;3.0;7292304.0;0;0;0;0;0;0;-7064704.0;-235490.13333333327;47.0;2012;0;1;1;0;0;1;2;437856.5656846549;354195.0145666767;31.611336366096918;354620.2513569526;1
6590;7454;3.0;25.0;4.0;128800.0;32.99;24;4.0;4249112.0;1;0;0;1;0;0;-4120312.0;-137343.73333333337;27.0;2012;0;0;40;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;469000.8640981597;1
4431;7210;10.0;26.0;20.0;395000.0;32.76;48;11.0;12940200.0;0;1;0;2;1;0;-12545200.0;-418173.33333333326;30.0;2011;0;0;15;0;1;11;11;348407.7354765545;636429.0148717947;31.285981228209238;343394.4938213339;1
9130;2837;2.0;42.0;25.0;211400.0;32.67;24;2.0;6906438.0;0;1;0;2;0;0;-6695038.0;-223167.9333333333;44.0;2012;0;1;21;0;0;1;2;437856.5656846549;636429.0148717947;31.611336366096918;383292.923074868;1
1688;1098;1.0;52.0;191.0;336424.28;32.89;24;4.0;11064994.569200002;0;0;0;0;0;0;-10728570.289200002;-357619.00964000006;54.0;2012;0;1;30;0;0;1;7;437856.5656846549;354195.0145666767;31.611336366096918;469318.6734594594;1
6678;3497;4.0;39.0;20.0;95400.0;32.42;24;9.0;3092868.0;0;0;0;1;0;0;-2997468.0;-99915.6;41.0;2012;0;0;15;0;0;11;11;348407.7354765545;313671.6793187913;31.611336366096918;343394.4938213339;1
5157;2853;21.0;44.0;48.0;259232.0;32.68;60;22.0;8471701.76;0;0;1;1;1;0;-8212469.76;-273748.992;49.0;2011;0;1;7;0;3;0;11;437856.5656846549;313671.6793187913;30.86250662982543;344747.6512061669;1
14658;6752;2.0;29.0;20.0;98000.0;32.07;24;3.0;3142860.0;0;0;3;0;0;0;-3044860.0;-101495.33333333331;31.0;2012;0;0;15;0;0;1;11;348407.7354765545;354195.0145666767;31.611336366096918;343394.4938213339;1
1590;1982;2.0;46.0;59.0;163557.1;32.08;36;2.0;5246911.768;0;0;0;1;0;0;-5083354.6680000005;-169445.15560000006;49.0;2012;0;1;6;0;2;1;11;437856.5656846549;313671.6793187913;31.286291191230358;354968.68031732173;1
3845;7452;2.0;25.0;11.0;320819.36;31.82;36;3.0;10208472.0352;0;1;1;1;0;0;-9887652.6752;-329588.42250666674;28.0;2012;0;0;29;0;2;1;7;348407.7354765545;313671.6793187913;31.286291191230358;383142.03691812354;1
2333;2091;48.0;48.0;361.0;414847.8;32.67;36;50.0;13553077.625999998;0;1;0;3;1;0;-13138229.826;-437940.9942;51.0;2011;2;1;73;0;2;8;4;437856.5656846549;462765.74141768547;31.286291191230358;503604.18363636365;1
12076;3207;1.0;42.0;149.0;254434.0;33.0;24;1.0;8396322.0;0;1;0;0;0;0;-8141888.0;-271396.26666666666;44.0;2011;0;1;34;0;0;1;2;437856.5656846549;354195.0145666767;31.611336366096918;367436.7002162161;1
15265;7040;1.0;27.0;54.0;130000.0;32.88;24;1.0;4274400.0;0;0;0;1;0;0;-4144400.0;-138146.66666666663;29.0;2012;0;0;22;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;335757.89816463424;1
7235;5472;1.0;34.0;71.0;147400.0;32.49;24;6.0;4789026.0;0;0;1;0;0;0;-4641626.0;-154720.86666666667;36.0;2011;0;0;3;0;0;1;11;348407.7354765545;354195.0145666767;31.611336366096918;369368.16014648456;1
11443;7288;2.0;25.0;8.0;90000.0;32.57;24;3.0;2931300.0;1;1;2;1;0;0;-2841300.0;-94710.0;27.0;2011;0;0;29;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;383142.03691812354;1
18447;5010;1.0;34.0;24.0;160000.0;32.06;24;2.0;5129600.0;0;0;0;1;0;0;-4969600.0;-165653.33333333337;36.0;2012;0;0;15;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;343394.4938213339;1
7165;7575;7.0;23.0;16.0;234701.0;32.92;36;9.0;7726356.920000001;0;0;0;3;0;0;-7491655.920000001;-249721.86400000003;26.0;2012;0;0;1;0;2;11;2;348407.7354765545;462765.74141768547;31.286291191230358;354620.2513569526;1
4037;3390;55.0;40.0;158.0;281000.0;32.41;48;80.0;9107209.999999998;0;1;2;1;1;0;-8826209.999999998;-294206.99999999994;44.0;2012;1;0;49;0;1;12;11;348407.7354765545;313671.6793187913;31.285981228209238;364153.9046530612;1
2602;3635;25.0;40.0;67.0;320000.0;32.95;48;36.0;10544000.0;0;1;0;1;1;0;-10224000.0;-340800.0;44.0;2011;0;0;3;0;1;13;7;348407.7354765545;313671.6793187913;31.285981228209238;369368.16014648456;1
11382;7066;3.0;27.0;23.0;288000.0;33.0;36;3.0;9504000.0;0;0;0;1;0;0;-9216000.0;-307200.0;30.0;2012;0;0;15;0;2;1;2;348407.7354765545;313671.6793187913;31.286291191230358;343394.4938213339;1
7040;4348;25.0;38.0;80.0;340000.0;32.92;48;33.0;11192800.0;1;1;0;1;1;0;-10852800.0;-361760.0;42.0;2011;0;0;25;0;1;13;11;348407.7354765545;313671.6793187913;31.285981228209238;405378.0481848188;1
17688;7023;2.0;28.0;24.0;109682.0;32.88;24;4.0;3606344.16;1;0;0;0;0;0;-3496662.16;-116555.40533333336;30.0;2011;0;0;15;0;0;1;1;348407.7354765545;354195.0145666767;31.611336366096918;343394.4938213339;1
14737;4873;71.0;34.0;142.0;298000.0;32.38;48;71.0;9649240.0;0;0;0;1;1;0;-9351240.0;-311708.0;38.0;2012;1;0;16;0;1;29;2;348407.7354765545;313671.6793187913;31.285981228209238;388715.8219059408;1
11539;4457;2.0;36.0;91.0;125000.0;32.99;24;2.0;4123750.0000000005;0;0;0;1;0;0;-3998750.0000000005;-133291.6666666667;38.0;2012;0;0;27;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;369619.3079726029;1
4870;1769;2.0;47.0;130.0;246194.0;32.84;60;5.0;8085010.960000001;0;1;0;3;0;0;-7838816.960000001;-261293.8986666667;52.0;2012;0;1;17;0;3;1;2;437856.5656846549;462765.74141768547;30.86250662982543;366521.2754749999;1
320;1028;25.0;54.0;365.0;398000.0;30.55;60;68.0;12158900.0;0;0;1;3;1;0;-11760900.0;-392030.0;59.0;2011;0;1;73;0;3;29;11;437856.5656846549;462765.74141768547;30.86250662982543;503604.18363636365;1
2278;1110;2.0;53.0;118.0;123579.96;32.88;24;2.0;4063309.0848;0;0;0;1;0;0;-3939729.1248;-131324.30416;55.0;2011;0;1;26;0;0;1;1;437856.5656846549;313671.6793187913;31.611336366096918;407503.0181769909;1
14059;2646;3.0;45.0;207.0;152841.0;32.99;24;4.0;5042224.59;0;0;0;1;0;0;-4889383.59;-162979.453;47.0;2011;0;1;47;0;0;1;1;437856.5656846549;313671.6793187913;31.611336366096918;442153.30206896545;1
1078;2977;2.0;41.0;118.0;170000.0;32.98;24;2.0;5606599.999999999;0;0;0;1;0;0;-5436599.999999999;-181220.0;43.0;2012;0;1;26;0;0;1;11;437856.5656846549;313671.6793187913;31.611336366096918;407503.0181769909;1
4768;4802;34.0;35.0;49.0;316131.6;32.29;36;35.0;10207889.363999998;0;1;0;3;1;0;-9891757.764;-329725.25879999995;38.0;2012;2;0;22;0;2;13;11;348407.7354765545;462765.74141768547;31.286291191230358;335757.89816463424;1
6851;3674;3.0;38.0;84.0;200000.0;32.69;24;4.0;6538000.0;0;0;0;1;0;0;-6338000.0;-211266.66666666663;40.0;2012;0;0;25;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;405378.0481848188;1
15763;3763;3.0;40.0;97.0;182124.6;32.99;48;4.0;6008290.554000001;0;0;2;3;0;0;-5826165.954000001;-194205.53180000003;44.0;2011;0;0;10;0;1;1;1;348407.7354765545;462765.74141768547;31.285981228209238;325603.0885557085;1
17188;4786;13.0;35.0;14.0;379000.0;32.91;24;13.0;12472889.999999998;0;0;2;0;0;0;-12093889.999999998;-403129.66666666657;37.0;2012;0;0;1;0;0;10;7;348407.7354765545;354195.0145666767;31.611336366096918;354620.2513569526;1
18256;5694;9.0;33.0;30.0;94481.0;32.68;24;10.0;3087639.08;0;0;2;1;0;0;-2993158.08;-99771.936;35.0;2011;0;0;21;0;0;11;11;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;1
1440;4737;20.0;36.0;38.0;350000.0;32.41;24;24.0;11343499.999999998;0;0;0;0;0;0;-10993499.999999998;-366450.0;38.0;2011;0;0;18;0;0;0;11;348407.7354765545;354195.0145666767;31.611336366096918;361661.5960337501;1
7976;2312;15.0;47.0;53.0;264400.0;32.82;36;15.0;8677608.0;1;0;0;0;1;0;-8413208.0;-280440.26666666666;50.0;2011;0;1;22;0;2;10;2;437856.5656846549;354195.0145666767;31.286291191230358;335757.89816463424;1
12780;5738;2.0;33.0;53.0;104934.0;32.92;24;2.0;3454427.2800000007;0;0;0;0;0;0;-3349493.2800000007;-111649.776;35.0;2011;0;0;22;0;0;1;1;348407.7354765545;354195.0145666767;31.611336366096918;335757.89816463424;1
6576;2803;1.0;42.0;19.0;202000.0;32.99;24;2.0;6663980.0;0;0;0;1;0;0;-6461980.0;-215399.33333333328;44.0;2012;0;1;15;0;0;1;2;437856.5656846549;313671.6793187913;31.611336366096918;343394.4938213339;1
16587;675;25.0;56.0;143.0;365846.91;32.88;59;68.0;12029046.4008;0;1;1;2;1;0;-11663199.4908;-388773.31636;60.91666666666666;2011;0;1;16;0;3;29;7;437856.5656846549;636429.0148717947;32.70723405816925;388715.8219059408;1
7314;7425;19.0;25.0;20.0;407000.0;32.61;48;19.0;13272270.0;0;0;2;1;1;0;-12865270.0;-428842.33333333326;29.0;2012;0;0;15;0;1;0;11;348407.7354765545;313671.6793187913;31.285981228209238;343394.4938213339;1
4566;4813;7.0;36.0;40.0;87064.0;32.92;24;8.0;2866146.8800000013;0;1;0;1;0;0;-2779082.8800000004;-92636.09599999999;38.0;2011;0;0;18;0;0;11;11;348407.7354765545;313671.6793187913;31.611336366096918;361661.5960337501;1
7130;293;3.0;57.0;58.0;120087.0;32.87;24;3.0;3947259.69;0;0;0;1;0;0;-3827172.69;-127572.42299999998;59.0;2012;0;1;6;0;0;1;11;437856.5656846549;313671.6793187913;31.611336366096918;354968.68031732173;1
7909;4667;2.0;35.0;87.0;113507.22;32.79;24;2.0;3721901.7438;0;0;2;0;0;0;-3608394.5238;-120279.81746;37.0;2012;0;0;5;0;0;1;1;348407.7354765545;354195.0145666767;31.611336366096918;413331.5938060608;1
2966;2821;3.0;42.0;195.0;132000.0;32.89;24;5.0;4341480.0;0;0;0;1;0;0;-4209480.0;-140316.0;44.0;2012;0;1;45;0;0;1;11;437856.5656846549;313671.6793187913;31.611336366096918;514802.4447674418;1
6204;6241;1.0;31.0;13.0;104000.0;32.68;36;3.0;3398720.0;0;0;0;1;0;0;-3294720.0;-109824.0;34.0;2011;0;0;1;0;2;1;11;348407.7354765545;313671.6793187913;31.286291191230358;354620.2513569526;1
17419;6956;18.0;28.0;94.0;116339.0;32.98;24;19.0;3836860.22;0;0;0;1;1;0;-3720521.22;-124017.37400000001;30.0;2012;0;0;27;0;0;0;1;348407.7354765545;313671.6793187913;31.611336366096918;369619.3079726029;1
13423;5100;18.0;35.0;22.0;450000.0;27.49;60;19.0;12370500.0;0;1;0;2;1;0;-11920500.0;-397350.0;40.0;2011;0;0;15;2;3;0;4;348407.7354765545;636429.0148717947;30.86250662982543;343394.4938213339;1
95;6014;2.0;32.0;76.0;94500.0;32.75;24;3.0;3094875.0;0;0;0;0;0;0;-3000375.0;-100012.5;34.0;2011;0;0;12;0;0;1;11;348407.7354765545;354195.0145666767;31.611336366096918;387693.48423541867;1
2847;2591;31.0;43.0;138.0;130000.0;26.31;24;32.0;3420300.0;0;0;2;2;0;0;-3290300.0;-109676.66666666669;45.0;2012;2;1;24;2;0;13;1;437856.5656846549;636429.0148717947;31.611336366096918;335714.0872005772;1
9602;3244;3.0;42.0;53.0;124753.19;32.98;24;4.0;4114360.2062;0;0;0;0;0;0;-3989607.0162;-132986.90054;44.0;2011;0;1;22;0;0;1;1;437856.5656846549;354195.0145666767;31.611336366096918;335757.89816463424;1
4534;5669;1.0;33.0;38.0;94331.0;32.8;36;2.0;3094056.8;0;1;0;2;0;0;-2999725.8;-99990.86;36.0;2011;0;0;18;0;2;1;11;348407.7354765545;636429.0148717947;31.286291191230358;361661.5960337501;1
10464;6957;3.0;28.0;18.0;130000.0;32.82;24;4.0;4266600.0;0;0;2;1;0;0;-4136600.0;-137886.66666666663;30.0;2011;0;0;1;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
1704;3701;4.0;40.0;208.0;132000.0;32.95;36;4.0;4349400.0;0;0;0;1;0;0;-4217400.0;-140580.0;43.0;2011;0;0;47;0;2;1;11;348407.7354765545;313671.6793187913;31.286291191230358;442153.30206896545;1
5785;2498;3.0;43.0;125.0;139900.0;32.66;36;3.0;4569133.999999999;0;0;0;1;0;0;-4429233.999999999;-147641.1333333333;46.0;2012;0;1;51;0;2;1;1;437856.5656846549;313671.6793187913;31.286291191230358;354672.1637394959;1
16967;3194;14.0;40.0;43.0;170000.0;32.72;36;16.0;5562400.0;0;0;0;1;1;0;-5392400.0;-179746.66666666663;43.0;2012;0;0;7;0;2;10;1;348407.7354765545;313671.6793187913;31.286291191230358;344747.6512061669;1
7621;6320;45.0;31.0;45.0;345141.0;32.98;48;68.0;11382750.18;0;0;1;1;1;0;-11037609.18;-367920.30600000004;35.0;2011;2;0;7;0;1;29;11;348407.7354765545;313671.6793187913;31.285981228209238;344747.6512061669;1
1274;6638;15.0;29.0;16.0;94482.78;32.73;24;16.0;3092421.3894;0;1;2;1;0;0;-2997938.6094;-99931.28697999999;31.0;2012;0;0;1;0;0;10;11;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
1826;3247;2.0;40.0;18.0;98037.0;32.83;24;2.0;3218554.71;0;0;0;1;0;0;-3120517.71;-104017.257;42.0;2012;0;0;1;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
14900;5815;1.0;33.0;12.0;156000.0;32.31;24;2.0;5040360.0;1;1;0;1;0;0;-4884360.0;-162812.0;35.0;2011;0;0;29;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;383142.03691812354;1
11829;7096;10.0;27.0;14.0;350000.0;27.35;18;11.0;9572500.0;0;1;2;1;0;0;-9222500.0;-307416.66666666674;28.5;2011;0;0;1;2;0;11;7;348407.7354765545;313671.6793187913;30.76080107132262;354620.2513569526;1
3517;583;53.0;55.0;138.0;312472.6;32.93;60;77.0;10289722.717999997;0;1;0;3;1;0;-9977250.118;-332575.00393333327;60.0;2012;1;1;24;0;3;7;7;437856.5656846549;462765.74141768547;30.86250662982543;335714.0872005772;1
11744;99;70.0;59.0;391.0;299822.8;32.97;39;72.0;9885157.716;0;0;4;3;1;0;-9585334.916000001;-319511.1638666667;62.25;2012;1;1;56;0;1;29;2;437856.5656846549;462765.74141768547;31.578455541716536;545857.4711392404;1
11296;7435;2.0;25.0;19.0;109200.0;32.24;24;2.0;3520608.0;0;0;0;1;0;0;-3411408.0;-113713.6;27.0;2012;0;0;15;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;343394.4938213339;1
6463;4746;1.0;35.0;99.0;121300.0;32.94;24;1.0;3995622.0;0;0;0;1;0;0;-3874322.0;-129144.06666666664;37.0;2012;0;0;10;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;325603.0885557085;1
5519;5774;18.0;32.0;30.0;133222.0;32.72;24;18.0;4359023.84;0;0;1;1;1;0;-4225801.84;-140860.06133333332;34.0;2012;0;0;21;0;0;10;11;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;1
12046;1677;2.0;50.0;72.0;269033.0;32.95;36;2.0;8864637.350000001;0;0;2;1;0;0;-8595604.350000001;-286520.14500000014;53.0;2011;0;1;3;0;2;1;2;437856.5656846549;313671.6793187913;31.286291191230358;369368.16014648456;1
3773;5827;2.0;32.0;15.0;364915.96;31.2;48;2.0;11385377.952;0;1;0;3;0;0;-11020461.992;-367348.7330666666;36.0;2012;0;0;1;0;1;1;7;348407.7354765545;462765.74141768547;31.285981228209238;354620.2513569526;1
14404;1616;3.0;48.0;16.0;131740.0;32.83;24;4.0;4325024.2;0;0;0;1;0;0;-4193284.2;-139776.14;50.0;2012;0;1;1;0;0;1;1;437856.5656846549;313671.6793187913;31.611336366096918;354620.2513569526;1
10941;6432;9.0;30.0;20.0;385000.0;23.74;36;10.0;9139900.0;0;0;0;1;1;0;-8754900.0;-291830.0;33.0;2011;0;0;15;2;2;11;7;348407.7354765545;313671.6793187913;31.286291191230358;343394.4938213339;1
9211;3548;25.0;41.0;142.0;348440.45;32.18;48;65.0;11212813.681;0;0;0;1;1;0;-10864373.230999999;-362145.77436666674;45.0;2011;0;1;16;0;1;2;7;437856.5656846549;313671.6793187913;31.285981228209238;388715.8219059408;1
1923;5956;2.0;32.0;85.0;164052.0;32.98;36;2.0;5410434.959999999;0;0;0;1;0;0;-5246382.959999999;-174879.43199999994;35.0;2011;0;0;5;0;2;1;11;348407.7354765545;313671.6793187913;31.286291191230358;413331.5938060608;1
550;6951;12.0;28.0;10.0;100000.0;32.77;24;15.0;3277000.0000000005;0;0;0;2;0;0;-3177000.0000000005;-105900.0;30.0;2011;0;0;29;0;0;10;11;348407.7354765545;636429.0148717947;31.611336366096918;383142.03691812354;1
6558;7511;2.0;24.0;9.0;103939.0;32.43;24;2.0;3370741.77;0;1;2;1;0;0;-3266802.77;-108893.42566666666;26.0;2012;0;0;29;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;383142.03691812354;1
6277;7385;8.0;25.0;11.0;375000.0;26.82;24;8.0;10057500.0;0;0;2;1;0;0;-9682500.0;-322750.0;27.0;2012;0;0;29;2;0;11;11;348407.7354765545;313671.6793187913;31.611336366096918;383142.03691812354;1
7468;3275;25.0;42.0;98.0;174500.0;32.74;48;27.0;5713130.0;0;0;0;2;1;0;-5538630.0;-184621.0;46.0;2011;0;1;10;0;1;3;1;437856.5656846549;636429.0148717947;31.285981228209238;325603.0885557085;1
11785;5695;4.0;32.0;27.0;141226.48;32.8;24;6.0;4632228.544;0;0;0;1;0;0;-4491002.063999998;-149700.06879999998;34.0;2012;0;0;21;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;1
1761;4865;7.0;34.0;20.0;183000.0;32.83;36;9.0;6007890.0;0;0;4;1;0;0;-5824890.0;-194163.0;37.0;2012;0;0;15;0;2;11;1;348407.7354765545;313671.6793187913;31.286291191230358;343394.4938213339;1
9059;1325;25.0;52.0;333.0;322549.8;32.8;60;55.0;10579633.44;0;0;4;3;1;0;-10257083.64;-341902.78799999994;57.0;2011;0;1;37;0;3;4;7;437856.5656846549;462765.74141768547;30.86250662982543;550791.3227272729;1
6100;263;2.0;57.0;110.0;220000.0;32.9;36;2.0;7238000.0;0;0;0;1;0;0;-7018000.0;-233933.33333333328;60.0;2012;0;1;19;0;2;1;11;437856.5656846549;313671.6793187913;31.286291191230358;359955.8313592235;1
6498;1037;9.0;52.0;301.0;408776.8;27.85;48;11.0;11384433.88;0;0;0;3;0;0;-10975657.08;-365855.23600000003;56.0;2012;0;1;44;2;1;11;11;437856.5656846549;462765.74141768547;31.285981228209238;476005.1097674418;1
6564;6946;2.0;28.0;42.0;166010.0;32.62;28;2.0;5415246.199999998;0;0;0;1;0;0;-5249236.199999998;-174974.53999999998;30.33333333333333;2011;0;0;18;0;2;1;1;348407.7354765545;313671.6793187913;31.60504892266274;361661.5960337501;1
4017;7153;12.0;27.0;39.0;196000.0;32.92;24;18.0;6452320.0;1;0;0;1;1;0;-6256320.0;-208544.0;29.0;2011;0;0;18;0;0;10;11;348407.7354765545;313671.6793187913;31.611336366096918;361661.5960337501;1
3967;3281;29.0;42.0;96.0;275258.0;32.68;48;29.0;8995431.44;0;0;0;1;1;0;-8720173.44;-290672.44800000003;46.0;2011;2;1;27;0;1;3;2;437856.5656846549;313671.6793187913;31.285981228209238;369619.3079726029;1
23;869;2.0;53.0;141.0;115000.0;32.8;24;3.0;3772000.0;1;0;0;1;0;0;-3657000.0;-121900.0;55.0;2012;0;1;16;0;0;1;1;437856.5656846549;313671.6793187913;31.611336366096918;388715.8219059408;1
2531;2443;9.0;46.0;27.0;196000.0;29.72;20;14.0;5825120.0;0;0;0;0;0;0;-5629120.0;-187637.33333333328;47.66666666666666;2011;0;1;21;2;0;10;1;437856.5656846549;354195.0145666767;29.537066352326065;383292.923074868;1
11916;1644;19.0;48.0;6.0;265830.0;32.99;60;29.0;8769731.700000001;0;0;0;3;0;0;-8503901.700000001;-283463.39;53.0;2012;0;1;40;0;3;3;2;437856.5656846549;462765.74141768547;30.86250662982543;469000.8640981597;1
850;1500;25.0;51.0;332.0;269845.4;32.89;60;40.0;8875215.206;0;0;4;3;1;0;-8605369.806;-286845.6602;56.0;2011;0;1;37;0;3;6;2;437856.5656846549;462765.74141768547;30.86250662982543;550791.3227272729;1
7954;4036;2.0;37.0;6.0;395160.0;32.83;24;3.0;12973102.8;0;0;0;1;0;0;-12577942.8;-419264.76;39.0;2012;0;0;40;0;0;1;7;348407.7354765545;313671.6793187913;31.611336366096918;469000.8640981597;1
4153;4024;57.0;39.0;57.0;191751.0;32.41;36;92.0;6214649.909999997;0;0;2;1;1;0;-6022898.909999997;-200763.297;42.0;2011;1;0;6;0;2;20;11;348407.7354765545;313671.6793187913;31.286291191230358;354968.68031732173;1
13406;1419;74.0;49.0;75.0;204753.13;32.91;24;87.0;6738425.5083;0;0;0;1;1;0;-6533672.3783;-217789.07927666663;51.0;2012;1;1;12;0;0;5;2;437856.5656846549;313671.6793187913;31.611336366096918;387693.48423541867;1
11903;6139;24.0;31.0;82.0;174000.0;32.99;24;25.0;5740260.0;1;0;0;0;1;0;-5566260.0;-185542.0;33.0;2011;0;0;25;0;0;3;1;348407.7354765545;354195.0145666767;31.611336366096918;405378.0481848188;1
18024;3851;16.0;39.0;66.0;176622.0;32.74;24;16.0;5782604.28;0;0;0;1;1;0;-5605982.28;-186866.076;41.0;2011;0;0;2;0;0;10;1;348407.7354765545;313671.6793187913;31.611336366096918;380339.13418342744;1
8778;3967;12.0;37.0;50.0;309000.0;32.93;48;12.0;10175370.0;0;0;0;1;1;0;-9866370.0;-328879.0;41.0;2012;0;0;22;0;1;11;7;348407.7354765545;313671.6793187913;31.285981228209238;335757.89816463424;1
12737;444;8.0;56.0;27.0;210458.4;32.73;48;11.0;6888303.431999999;0;0;0;3;0;0;-6677845.031999999;-222594.8344;60.0;2012;0;1;21;0;1;11;2;437856.5656846549;462765.74141768547;31.285981228209238;383292.923074868;1
7249;53;5.0;60.0;390.0;295639.0;32.82;12;8.0;9702871.98;0;0;0;3;0;0;-9407232.98;-313574.43266666675;61.0;2012;0;1;36;0;4;11;11;437856.5656846549;462765.74141768547;28.630300939908953;487450.20576271205;1
17512;3191;2.0;40.0;89.0;290474.0;24.92;36;3.0;7238612.08;0;0;0;1;0;0;-6948138.08;-231604.6026666668;43.0;2012;0;0;5;2;2;1;2;348407.7354765545;313671.6793187913;31.286291191230358;413331.5938060608;1
7139;6034;31.0;32.0;91.0;176477.0;32.91;48;36.0;5807858.0699999975;0;0;2;3;1;0;-5631381.0699999975;-187712.7023333333;36.0;2011;2;0;27;0;1;13;11;348407.7354765545;462765.74141768547;31.285981228209238;369619.3079726029;1
6041;6798;51.0;28.0;60.0;415000.0;30.3;24;57.0;12574500.0;0;0;2;1;0;0;-12159500.0;-405316.66666666674;30.0;2012;1;0;6;0;0;4;4;348407.7354765545;313671.6793187913;31.611336366096918;354968.68031732173;1
8120;4307;4.0;36.0;14.0;330000.0;9.87;36;4.0;3257099.9999999995;0;0;2;1;2;0;-2927099.9999999995;-97570.0;39.0;2012;0;0;1;3;2;1;7;348407.7354765545;313671.6793187913;31.286291191230358;354620.2513569526;1
11457;7100;2.0;27.0;48.0;127902.0;32.24;24;2.0;4123560.48;0;0;0;0;0;0;-3995658.48;-133188.616;29.0;2012;0;0;7;0;0;1;1;348407.7354765545;354195.0145666767;31.611336366096918;344747.6512061669;1
16777;5655;3.0;33.0;87.0;97000.0;32.85;24;6.0;3186450.0;0;0;0;1;0;0;-3089450.0;-102981.66666666669;35.0;2011;0;0;5;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;413331.5938060608;1
676;5111;4.0;35.0;24.0;98729.0;32.68;24;5.0;3226463.72;0;0;0;0;0;0;-3127734.72;-104257.82400000001;37.0;2011;0;0;15;0;0;1;11;348407.7354765545;354195.0145666767;31.611336366096918;343394.4938213339;1
5939;4515;46.0;37.0;147.0;208156.0;32.95;24;53.0;6858740.2;0;0;0;0;1;0;-6650584.2;-221686.14;39.0;2011;2;0;34;0;0;8;2;348407.7354765545;354195.0145666767;31.611336366096918;367436.7002162161;1
